"uuid:ID","instanceType","id"
"9b813028-16d7-423e-99eb-bdf0b4baa4e9","StudyCell","StudyCell_1"
"a4d0ce04-fd8d-450c-9b1d-a83f5f2d6242","StudyCell","StudyCell_2"
"f8847d12-4cb7-465e-81c5-f217000bc307","StudyCell","StudyCell_3"
"bcfafab5-f138-4c30-9740-27a9331400d0","StudyCell","StudyCell_4"
"c6646c6c-4c63-4080-b235-322371ad5c55","StudyCell","StudyCell_5"
"bd443294-77d5-4237-93da-d45419cc9997","StudyCell","StudyCell_6"
"c3db8d84-8f9a-40db-8fc2-61da96fb5b8f","StudyCell","StudyCell_7"
"e5429e5b-1aad-4ee2-8304-1b8930553c00","StudyCell","StudyCell_8"
"8d86eb1b-6991-4fee-a059-8bbf42c17cce","StudyCell","StudyCell_9"
"e8e6983e-4130-439b-87e3-76c2becf6af1","StudyCell","StudyCell_10"
"133dc766-c330-4ba4-ae82-a0202107aabd","StudyCell","StudyCell_11"
"e2b226ff-422f-48e0-92fe-800cf684cc26","StudyCell","StudyCell_12"
"78c68a10-d018-4cb7-a883-b2686abfce5b","StudyCell","StudyCell_13"
"40747cf8-5c6f-4987-840b-83ac9cbd3787","StudyCell","StudyCell_14"
"4d1cc3a9-e6d6-4cf5-92d4-d345bb20e20c","StudyCell","StudyCell_15"
