"id","uuid:ID"
"StudyCell_1","584db908-a26b-4723-ac15-d42804b888d6"
"StudyCell_2","eb01c018-bae8-4a6d-bd4b-7bbdb43d7848"
"StudyCell_3","da9aae06-d144-4c9f-9723-28f0728f251b"
"StudyCell_4","50de1a3f-1470-4d49-b48b-e8532f18af61"
"StudyCell_5","4b42ff15-a4ab-4bff-9c2c-39858a73afe9"
"StudyCell_6","49db35d1-f693-4d99-bbe1-703e48725abd"
"StudyCell_7","5a772889-91fd-46ac-acb4-c7ccf56b07bf"
"StudyCell_8","392839dc-d46f-4c5b-ad71-2056aa7af0ee"
"StudyCell_9","5d9c3b82-a71e-4ceb-9a34-2b8c58dccdb5"
"StudyCell_10","8692cd8f-5c83-44fd-824c-7fe046c9fd68"
"StudyCell_11","6ebec01c-d1d3-40dd-a7ac-9cf2f156f949"
"StudyCell_12","7449f2ce-8141-49d9-9c0e-4fddd851f961"
"StudyCell_13","759278f8-589e-4031-8885-33daa60ce2ce"
"StudyCell_14","fabcb6a4-2aec-4265-8a93-3e50316cf2b5"
"StudyCell_15","adb67fe0-f171-41f6-a7d8-150b4557beb9"
