"id","uuid:ID","responseCodeEnabled"
"ResponseCode_1","e6b4fbe4-e8a5-4f7f-8737-a92a1756d4f4","True"
"ResponseCode_2","c46d3e08-94c6-479e-af3e-c2c143f62230","True"
"ResponseCode_3","59164f7f-6550-4679-b5f9-4533a6743873","True"
"ResponseCode_4","d0700937-4bf7-4d7b-9517-977d606a75e0","True"
"ResponseCode_5","dc06ce43-1633-4c1b-ba39-c96965c7fb45","True"
"ResponseCode_6","44a00403-25a9-4c27-9a5c-266cebeaf3dd","True"
"ResponseCode_7","6f4a5c69-3ec1-4fc7-8b5f-ca21f1b6d258","True"
