"id","uuid:ID","standardCodeAliases"
"AliasCode_51","3904c941-a2d2-472a-901f-c928a4b6491d","[]"
"AliasCode_52","f4226fc2-678a-465c-aa9f-93b068600946","[]"
"AliasCode_53","09b86bcf-7e67-4f48-8e49-4e70fe3754fe","[]"
"AliasCode_54","9612b296-102d-42be-a386-bf60bc2ed898","[]"
"AliasCode_50","3f01c5db-2b41-4d04-9603-a40650a6d566","[]"
"AliasCode_56","14c4a67d-7276-46cb-8d5c-e23d7072a3e2","[]"
"AliasCode_57","0e1c20c8-cc6c-4ac0-8ee6-31de134b91c7","[]"
"AliasCode_58","4ce1905d-6087-411c-a290-9611ea480659","[]"
"AliasCode_59","055a63dc-a6a5-45bb-9b1e-c4fdcd77353c","[]"
"AliasCode_55","33de0d18-b6fd-4ed8-91fd-51611f73c0c0","[]"
"AliasCode_61","0f7d81dc-d543-4d95-9b24-2ce2f83972e9","[]"
"AliasCode_62","31e0020b-bc8d-44f0-9b61-c4f942db929e","[]"
"AliasCode_63","deef8bc7-74dc-4117-9df4-837f85fe8489","[]"
"AliasCode_64","6f13a018-82cd-4fdb-8e86-74eb4de0aca6","[]"
"AliasCode_60","4de46dec-4d62-4d77-8a15-ab06a968bb47","[]"
"AliasCode_66","7f6b1e93-0c59-40be-8aab-e6b005c90637","[]"
"AliasCode_67","a5cfd9f9-21c8-4b52-9188-fb19e8fb462c","[]"
"AliasCode_68","43da2c18-e72e-44ca-90fe-c28930687f25","[]"
"AliasCode_69","bef66e43-4175-4f29-85d7-cbcb8510a31d","[]"
"AliasCode_65","43b39b59-2818-463d-9005-6558a4ba3ed5","[]"
"AliasCode_71","eb95b146-aa47-438d-aded-0120f5202e5e","[]"
"AliasCode_72","4ba60d13-d72f-4863-95c3-5737eeec1013","[]"
"AliasCode_73","06b0b632-d619-411b-b82c-ff14d82cd1d0","[]"
"AliasCode_74","ec5b1405-fe38-47bf-a170-71dc6807c8a9","[]"
"AliasCode_70","30e6582e-6707-4fdc-81e3-8d37f685088f","[]"
"AliasCode_76","5e091d3d-326b-47fb-bb45-b817a9651127","[]"
"AliasCode_77","5c50922f-ef08-410c-a43b-65e2c0ffeff1","[]"
"AliasCode_78","dba89a19-bbd7-4ec3-b958-4ecdd8164eb1","[]"
"AliasCode_79","bee0445e-3409-41a6-bb8a-1660008e82e0","[]"
"AliasCode_75","f80fc096-2fd2-4706-b3a7-0d8040dc4eb2","[]"
"AliasCode_81","0ef20e37-bb02-4a41-9a49-d845ef613cbe","[]"
"AliasCode_82","3e138941-859f-49ac-a990-ab7364dd3c6e","[]"
"AliasCode_83","2e93b13b-8de4-4e80-ab03-c9c29c142355","[]"
"AliasCode_84","1273747e-c871-4107-a773-a4fafe245b35","[]"
"AliasCode_85","76f812c5-cdaa-49db-bc84-eecda4b0bfe7","[]"
"AliasCode_86","ee6ec45c-5c8d-4b1d-bcf9-38934faf0c91","[]"
"AliasCode_80","6cadd8de-3ea5-4340-a954-345eb333cd22","[]"
"AliasCode_88","2f71dac8-5220-467a-8c1b-9ab35061ffa5","[]"
"AliasCode_89","c800c7c8-fdc0-486c-949b-0d786bbb9bc6","[]"
"AliasCode_90","0a16dbc3-a59c-4ee1-8485-2529ff75d5c7","[]"
"AliasCode_91","605e7786-2fed-424e-b265-ab7ee53c1f38","[]"
"AliasCode_92","86af22e2-e00e-4084-9614-ba8dd17470a1","[]"
"AliasCode_93","31e3dec1-941d-47a4-9968-f9e3c7dd5e7b","[]"
"AliasCode_87","d22d646b-7a79-4f72-860c-c4c5cbaef268","[]"
"AliasCode_95","8d718f2f-dfc4-4737-bf8e-1c0644c2589c","[]"
"AliasCode_96","b1471d79-5532-46d1-a6bc-dc2a28458e78","[]"
"AliasCode_97","e61821de-a490-43e8-b215-c9495d3265f4","[]"
"AliasCode_98","cc9a0d39-341a-402f-9562-c828e84997f3","[]"
"AliasCode_99","6d546a90-9892-435b-b20f-b4e6922093ae","[]"
"AliasCode_100","3642a5b7-3982-4fd3-9de2-9ac317d7a616","[]"
"AliasCode_94","06990849-bd2c-4c9b-808c-42e61b2e704f","[]"
"AliasCode_102","38cae927-951d-4ffa-b25e-a4b9e9e0d384","[]"
"AliasCode_103","f5612528-e7f2-485e-ad3e-caa791ffe696","[]"
"AliasCode_104","7c279394-9c39-4a98-9a6a-e75ac1d3b730","[]"
"AliasCode_105","04608317-e1d7-475f-8e9c-6d7a61354225","[]"
"AliasCode_106","aff2d2b9-830f-4793-b7f3-6d2d29f6ac2b","[]"
"AliasCode_107","b689ffd5-b4f4-4dba-ac40-acbbd55ea2c0","[]"
"AliasCode_101","8d369628-4dcd-43fd-952a-b2a626e3e73b","[]"
"AliasCode_5","e4bab377-01f9-4ec6-befa-c61d8822f9ec","[]"
"AliasCode_2","09fcbb91-0267-4496-b7d6-38643222b689","[]"
