"id","standardCodeAliases","uuid:ID"
"AliasCode_1","[]","714c92e6-800a-4ba4-905d-4d5b5bd88508"
"AliasCode_4","[]","fb5cd062-670a-4fa7-923f-f07c5a38c2c4"
"AliasCode_3","[]","495b2d69-03f4-4d8a-871e-c0c7f1e5b1e6"
"AliasCode_6","[]","d9724c3b-9b03-43cf-8e98-bff7f7257f72"
"AliasCode_5","[]","1f807d50-da4e-401e-8b26-7005cb4d538a"
"AliasCode_8","[]","eb2d129e-752f-4de6-9d67-d50b8383af22"
"AliasCode_9","[]","3a01107e-e4a5-4004-af64-3cd2feb12580"
"AliasCode_7","[]","ed5784a7-1d38-4dda-b932-bf6a69d38fbc"
"AliasCode_2","[]","4063e0bf-3e04-42c6-8329-d8c5c0f662dc"
