":START_ID",":END_ID"
"be78fa96-6de0-4ea5-b97d-af5cf7da4a66","6738644b-ff89-47ca-b762-1638601ecdd8"
"dd3c3cef-99f8-41b8-a3a9-a608705bbb5f","bad131ac-4690-479f-a9aa-38859e82e8be"
"d8733266-3e83-49e2-bf4a-ad2bfcccc8f2","a0881335-06b9-4f07-a1a2-1a6c49f91ada"
"41783329-d99c-4527-9361-b7c76e5c3b18","b47cb4c4-6098-4f5a-b34c-683d6364c45b"
"2d83241d-08ee-442e-a591-5eca4d59b1a7","b623166e-c39a-4305-a6f3-700d7183109a"
"c875d25a-fba0-44f8-ad9c-74b386df7c4d","1782c0b8-3830-43f2-91ca-88e727ed6061"
"24958794-25ac-4b5c-b91a-003372011477","2fcc9729-7d93-4e75-8416-9a19ec5e9cc0"
"24958794-25ac-4b5c-b91a-003372011477","85788281-f1e8-4332-b79e-d72d3db2e963"
"d36e8768-15fa-4de2-9b53-d39a5b4f350a","acce39b5-ec1a-4b45-a45c-ad3d16e4016d"
"d36e8768-15fa-4de2-9b53-d39a5b4f350a","26f4258a-07d9-4163-9808-2c057ca9d5ec"
"9e103b57-0530-4e43-b53d-05c9d5078e08","9fff85f2-3ede-40ac-a2a0-185254aac2c7"
"9e103b57-0530-4e43-b53d-05c9d5078e08","0aea9cb5-202a-4b01-add3-e1dcad106f6d"
"55e384d6-dc15-4ae5-8512-a7b31a12b15c","1e3c058f-5d98-4cb1-a45c-fcee14e0e863"
"55e384d6-dc15-4ae5-8512-a7b31a12b15c","be89d740-c652-4fd9-939c-4c4db51415c0"
"71a71b78-6469-4f3c-9f4c-e35a4b7805f2","73fe978f-c61b-4430-977b-e9083cfb7b32"
"db344543-46aa-48a7-abdf-3dfe913735a7","fcb79438-a318-47b1-a05e-bd97b9ed0ba6"
