"id","uuid:ID"
"StudyCell_1","a7e0c050-0bb1-4f7c-bd3a-40be50e4e6a7"
"StudyCell_2","f0869a11-20fc-4c70-bffc-eb0f56081368"
"StudyCell_3","1bcf7faa-66df-44ea-9881-7333e61cb600"
"StudyCell_4","99e35f35-e039-4b2f-8458-168762e4e1d4"
"StudyCell_5","056d57c9-491c-4d74-a340-fe6f7e9d82de"
"StudyCell_6","bd22f64d-ad24-4042-a5c0-0c9d0f6ba868"
"StudyCell_7","fc99d83b-cf99-4849-b19f-f1c455560af7"
"StudyCell_8","45667102-411e-4b38-be36-acecb95e4837"
"StudyCell_9","176b4c61-9ac3-4d5e-b10f-cb75a17b4209"
"StudyCell_10","23531611-354b-41ba-9c67-642961ce60e4"
"StudyCell_11","edcb16af-a9dc-4806-ab36-c3b4580b72a7"
"StudyCell_12","c48fcbbc-81c0-403f-8aa5-6e214886fa24"
"StudyCell_13","6867f1a7-beaf-4ad5-ab30-5e2b2a0c6da4"
"StudyCell_14","3a763991-3577-44a6-8b8a-9e4b77821b1d"
"StudyCell_15","b1914006-2c65-4c77-b816-d4cb5d882d82"
