"isRequired","name","uuid:ID","instanceType","isEnabled","datatype","label","id"
"True","VSTESTCD","c35ef2fd-3a7d-4a7f-ae29-cd1da941df09","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_40"
"True","VSORRES","2ed294d5-59e3-4607-9e9a-6d3f5a1dbc09","BiomedicalConceptProperty","True","float","VSORRES","BiomedicalConceptProperty_41"
"True","VSORRESU","7db37fa4-e3d6-4205-a913-a5f39b41f814","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_42"
"True","VSTESTCD","04a36228-5dff-4536-917e-ca8120cf3892","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_43"
"True","VSORRES","61762eed-088a-4365-bcfb-6c96738b1f65","BiomedicalConceptProperty","True","float","VSORRES","BiomedicalConceptProperty_44"
"True","VSORRESU","7526b3b3-f05e-49ed-9d90-457b6bf44e04","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_45"
"True","LBTESTCD","7e25178d-b0fb-4f9e-b088-9bf3c8545662","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_46"
"True","LBORRES","08e85c2c-9e06-4e21-8244-d317164d31e5","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_47"
"True","LBORRESU","90ead72b-1fa7-4f86-94bb-7946f31e7126","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_48"
"True","LBSPEC","313e2665-9c54-463e-9c1a-517524fd86f8","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_49"
"True","LBFAST","cd08de03-54ce-414d-9573-70c44ac4aa25","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_50"
"True","LBTESTCD","5cadc9de-0fdf-43fc-9f86-a9524330c8a7","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_51"
"True","LBORRES","61435379-1f5f-451a-acac-8b9bcce12ae3","BiomedicalConceptProperty","True","text","LBORRES","BiomedicalConceptProperty_52"
"True","LBSPEC","dd5b6cee-d96a-493c-a8a9-a840caa62381","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_53"
"True","LBFAST","617ae87c-1662-45d9-8921-b38ab659a55c","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_54"
"True","LBTESTCD","f47bbf81-cd23-4086-b003-a6d7a698050d","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_55"
"True","LBORRES","0464b082-a5b9-42c1-8ae3-3e1eeff314d2","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_56"
"True","LBORRESU","fe9b8dec-d762-4fc8-88a5-bb305085fdc4","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_57"
"True","LBSPEC","0a047c4b-bc4a-4cb6-acff-f666adc68a84","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_58"
"True","LBFAST","0c15903f-eb58-4674-8e1a-5134a528d1ea","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_59"
"True","LBTESTCD","432e2fc3-9775-407a-8556-2e6bc0adbe9d","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_60"
"True","LBORRES","2ef7f41b-e544-4f86-aed9-fe8d7e6f1165","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_61"
"True","LBORRESU","3c79bba8-dbf8-4375-8641-f8e48a61451a","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_62"
"True","LBSPEC","2070e9e0-5cd9-40a6-88f8-49ed821715a2","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_63"
"True","LBFAST","a93509f4-1db8-454a-bad4-c6801a306224","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_64"
"True","LBTESTCD","41741f3b-0373-45f0-8b23-770c9d51f626","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_65"
"True","LBORRES","f8e3eedc-4ba5-41eb-ab85-466a1f25942a","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_66"
"True","LBORRESU","29eaa778-983d-4519-bd32-e48548dc0db1","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_67"
"True","LBSPEC","eef5d71a-a4da-4856-9e83-81a63d4d0d36","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_68"
"True","LBFAST","f0b1b81d-9fa5-431d-9c17-5d1efc8ef39f","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_69"
"True","LBTESTCD","384cf05a-1b22-45dd-a5a8-87940ad750eb","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_70"
"True","LBORRES","dcbd3e0a-60cd-4a29-97f6-17c51e7a6e8a","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_71"
"True","LBORRESU","6f9c0bea-85ac-46e7-8bde-80c62d8ba68d","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_72"
"True","LBSPEC","76cee616-d26c-4635-93e9-0d8513892fb7","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_73"
"True","LBFAST","01d98311-9c35-4a42-a50c-6b9b5bc43c7a","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_74"
"True","LBTESTCD","10c1c962-2959-4c2a-9c53-c20d912a2ea9","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_75"
"True","LBORRES","bd9ca5ab-0794-4a68-9a4c-3243d4ceb56b","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_76"
"True","LBORRESU","cc7bdd6d-323b-4613-ad6c-60022fbdb555","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_77"
"True","LBSPEC","32670961-7e2b-40da-8569-2c59126dcee0","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_78"
"True","LBFAST","3e1f6987-c5ba-4d67-824c-61b4797f7557","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_79"
"True","VSTESTCD","eaf3fa6f-30b5-4a83-8db4-ad4e01458673","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_80"
"True","VSORRES","9f0de3a7-7d53-4200-80c6-dde686bf6dfc","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_81"
"True","VSORRESU","352df46d-2d6a-468b-857f-967753f79538","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_82"
"True","VSPOS","19cb7dd7-c955-49b6-a814-22c40cd5dd78","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_83"
"True","VSLOC","f4fa4483-24d2-46f8-b738-8a2a05fd1d38","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_84"
"True","VSLAT","555484fc-b2a0-40a3-a570-8aade2a0a066","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_85"
"True","VSTESTCD","c68dfaa3-b395-4d86-86fe-b689ac9a18b3","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_86"
"True","VSORRES","28ada561-2bda-4d28-bdee-29bc302267c4","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_87"
"True","VSORRESU","0a045665-3fec-4b12-a951-e2c725a327f2","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_88"
"True","VSPOS","ff54602b-c0db-4665-9cca-6c42765b838d","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_89"
"True","VSLOC","3ff4caa3-6299-4925-9ecd-05ea79259e67","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_90"
"True","VSLAT","dfb95ed7-73a9-4e48-87d7-2adfd5dc7ece","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_91"
"True","VSTESTCD","6cd98035-8824-4f6b-a668-10fc18376996","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_92"
"True","VSORRES","5a5d4656-4e7e-4c68-922f-957b70e312f9","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_93"
"True","VSORRESU","9320da68-1acc-4c40-b9fb-16fa8264a661","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_94"
"True","VSPOS","b85cbcbf-af11-4d7e-b8fc-514b55714d2f","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_95"
"True","VSLOC","80493b75-78b6-4fd8-8ef9-aa83cfd3ed53","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_96"
"True","VSLAT","33abead2-6f53-467f-9b70-0f560a3cd0e9","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_97"
"True","VSTESTCD","6e06c4e3-f800-4c8f-85a6-fb8eb0a12e17","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_98"
"True","VSORRES","4d0cfd78-6037-4c45-bdd9-7ee3625cbbd0","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_99"
"True","VSORRESU","f90b4c4b-40e9-40ab-81c0-11015dfe8efa","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_100"
"True","VSPOS","e58686fd-9393-49d1-90fc-8467bfc290b3","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_101"
"True","VSLOC","48b2dc74-08b3-4366-927f-a523fb94ab80","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_102"
"True","VSLAT","3ff70844-7f5c-45a1-ae61-48d0ecdc5934","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_103"
"True","VSTESTCD","f0efd162-6c21-40e0-9b0e-0db2223c79a1","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_104"
"True","VSORRES","7542fcef-0792-444f-8236-6f36258a3314","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_105"
"True","VSORRESU","4bd42968-4c48-475c-a98e-294228580dee","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_106"
"True","VSPOS","2d92fb26-01c8-43a3-ae1a-cf69f896ee06","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_107"
"True","VSLOC","6392c8c0-18d3-4926-a74c-902efd264ab5","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_108"
"True","VSLAT","692ac672-0e4a-4a04-af87-9d3ce017b62f","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_109"
"True","VSTESTCD","56f574cb-e492-4da7-b039-8d1f58dae65f","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_110"
"True","VSORRES","23881836-be6a-449b-8d24-30b3e7d2031d","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_111"
"True","VSORRESU","35f89fbd-c785-4f12-94d5-af7c13e53514","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_112"
"True","VSPOS","be67d4a6-c9f9-4c81-a35c-30d2dd358741","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_113"
"True","VSLOC","f2ad3a27-9907-4da0-9e33-7ef7406e2869","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_114"
"True","VSLAT","214f6998-26e2-4f9d-81b0-6f5eeec1bd23","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_115"
