"uuid:ID","id","instanceType"
"cdd59446-a446-406a-9020-6b6531f78ee4","StudyCell_1","StudyCell"
"5d777c3f-49d3-48bc-81c7-99643d914636","StudyCell_2","StudyCell"
"4e2c241c-2f15-4d42-acc4-95d85e435885","StudyCell_3","StudyCell"
"61c4f04c-26f1-4d71-bd33-86a3f5926569","StudyCell_4","StudyCell"
"f1fa99bc-43bb-4399-847d-e4f52afc2bc0","StudyCell_5","StudyCell"
"b5546d1a-9512-4541-9106-801581483c66","StudyCell_6","StudyCell"
"c86276a2-426d-4a23-89da-81787fa9577d","StudyCell_7","StudyCell"
"1d7f62af-1d86-4dc1-9040-067cbddd53ff","StudyCell_8","StudyCell"
"2976c571-ffc5-4488-9367-21f03e338062","StudyCell_9","StudyCell"
"c2efcf7a-bebb-4d33-a92c-196e139767b4","StudyCell_10","StudyCell"
"99d555aa-f296-4b65-be2c-b20cd97d42ed","StudyCell_11","StudyCell"
"fb4f7ebe-3c04-4c17-8ed0-8daaa5f11fe1","StudyCell_12","StudyCell"
"1199514e-dc81-4519-956e-35cfe0211f13","StudyCell_13","StudyCell"
"c11b2ede-3d13-42e1-8bd2-54237f2bd2c2","StudyCell_14","StudyCell"
"8b05d5aa-90e2-4706-9b80-bd9faabf2f15","StudyCell_15","StudyCell"
