"isRequired","name","uuid:ID","instanceType","isEnabled","datatype","label","id"
"True","LBORRES","f7445330-eb6a-4648-809a-139c77425263","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_141"
"True","LBORRESU","e60e1ede-4e16-4969-bfb5-7cb40f63a952","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_142"
"True","LBSPEC","35c6b1d3-a6a8-4673-9878-da43c38db154","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_143"
"True","LBFAST","966add81-a888-44a3-825b-52dae17f6aa5","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_144"
"True","LBTESTCD","8bd4a82b-68ee-4bff-be64-8beccce8448c","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_145"
"True","LBORRES","c07ef819-a9ab-4d3f-8ce2-03ffb8402187","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_146"
"True","LBORRESU","c3a61fad-5eb0-48f2-a43e-62bb587aea89","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_147"
"True","LBSPEC","454e0676-3061-4a42-a197-ad696e005e43","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_148"
"True","LBFAST","eb6b508f-a438-4bc3-b3bb-9adf2293d163","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_149"
"True","LBTESTCD","0ff8006f-3c85-45a5-ac2a-d6c4099d25b7","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_150"
"True","LBORRES","b01cd024-9472-4005-8488-636b22d6ca3e","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_151"
"True","LBORRESU","1d320a2f-4391-44f8-9ec6-2d8f2a9592cd","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_152"
"True","LBSPEC","6b5b5847-d0bf-4b47-9395-da9bc6cf9b3d","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_153"
"True","LBFAST","a8085a10-32e4-4595-9c3c-8120efc92e95","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_154"
"True","LBTESTCD","b1704bd2-f3b0-4306-afef-5345c44e36de","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_155"
"True","LBORRES","4d2a4ed5-f3bd-4729-a021-0cdb1efc1bcf","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_156"
"True","LBORRESU","9c118a7e-583c-4fd0-8b31-5c54e97b09d7","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_157"
"True","LBSPEC","2f3c4c12-71ba-4a25-9959-ec345073334e","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_158"
"True","LBFAST","7d4d060b-9512-4069-abb6-e42382ba0621","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_159"
"True","LBTESTCD","e69e056e-6041-4c73-b419-6e15aed939f0","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_160"
"True","LBORRES","3dd1228d-1476-46d3-a7a1-09a70646ad57","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_161"
"True","LBORRESU","946c8011-6a50-47aa-8778-9007f59f9f2b","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_162"
"True","LBSPEC","af00abab-3c74-4ada-b16f-60ced2fddfcc","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_163"
"True","LBFAST","6c061e3e-40f5-4519-ad18-86cb565462bc","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_164"
"True","LBTESTCD","afb05c0a-e995-48ba-891e-5b6fee47c94d","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_165"
"True","LBORRES","4ea31f3b-d9e7-46de-9c2d-583b4a13d407","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_166"
"True","LBORRESU","db7b2802-1130-4f2b-8375-0398fcf28b21","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_167"
"True","LBSPEC","6714b4fa-5dc3-4f31-9996-f98459be600b","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_168"
"True","LBFAST","69fc88e2-3fc0-4a47-98aa-a232758ee722","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_169"
"True","AETERM","4018bd34-2d60-482a-af72-1ad77ea634c6","BiomedicalConceptProperty","True","text","AETERM","BiomedicalConceptProperty_1"
"True","AEDECOD","66552b51-4269-424b-ac86-eaeba3fff2a1","BiomedicalConceptProperty","True","text","AEDECOD","BiomedicalConceptProperty_2"
"True","AEPRESP","50668635-4b2d-41ce-83e7-3b5872696889","BiomedicalConceptProperty","True","text","AEPRESP","BiomedicalConceptProperty_3"
"True","AELOC","f88e8836-4d45-4de0-ac76-85b8463b7b9e","BiomedicalConceptProperty","True","text","AELOC","BiomedicalConceptProperty_4"
"True","AESEV","b4bda5d2-4f9e-4a61-aef5-f90424a7d202","BiomedicalConceptProperty","True","text","AESEV","BiomedicalConceptProperty_5"
"True","AESER","394ace4f-7968-4da4-b699-b7697c687dd9","BiomedicalConceptProperty","True","text","AESER","BiomedicalConceptProperty_6"
"True","AEACN","6e51df1a-9cbb-436b-af52-6280bde35c2b","BiomedicalConceptProperty","True","text","AEACN","BiomedicalConceptProperty_7"
"True","AEACNOTH","c4ee104f-f79e-4360-980f-de3a7da153e8","BiomedicalConceptProperty","True","text","AEACNOTH","BiomedicalConceptProperty_8"
"True","AEREL","46c48acf-93b8-4a9b-b111-52557027fc7b","BiomedicalConceptProperty","True","text","AEREL","BiomedicalConceptProperty_9"
"True","AERELNST","0cd146cc-fdb5-4ec6-9489-b5cff7cc48ed","BiomedicalConceptProperty","True","text","AERELNST","BiomedicalConceptProperty_10"
"True","AEPATT","c4996c69-e330-4d4c-8106-efb550bdc58e","BiomedicalConceptProperty","True","text","AEPATT","BiomedicalConceptProperty_11"
"True","AEOUT","bfa6a57f-ca11-49c9-a0a4-2c6f40a547a4","BiomedicalConceptProperty","True","text","AEOUT","BiomedicalConceptProperty_12"
"True","AESCAN","0407125f-984f-4ca3-9867-c068dc6b64d8","BiomedicalConceptProperty","True","text","AESCAN","BiomedicalConceptProperty_13"
"True","AESCONG","30b08bd5-8ba2-4c4d-b7ae-179be99d0e70","BiomedicalConceptProperty","True","text","AESCONG","BiomedicalConceptProperty_14"
"True","AESDISAB","368811c4-97ef-473f-a586-f570fde8f633","BiomedicalConceptProperty","True","text","AESDISAB","BiomedicalConceptProperty_15"
"True","AESDTH","bf0a35c8-3bb8-47c1-99d8-aac3558acacf","BiomedicalConceptProperty","True","text","AESDTH","BiomedicalConceptProperty_16"
"True","AESHOSP","38264c6e-593f-4376-8047-6932f96aa3b3","BiomedicalConceptProperty","True","text","AESHOSP","BiomedicalConceptProperty_17"
"True","AESLIFE","b1258306-3404-4892-b78d-42bf5bd006b9","BiomedicalConceptProperty","True","text","AESLIFE","BiomedicalConceptProperty_18"
"True","AESOD","49c3ac78-8014-4183-a77c-f96996c2c173","BiomedicalConceptProperty","True","text","AESOD","BiomedicalConceptProperty_19"
"True","AESMIE","7459e33f-9764-46d7-b7ac-8524bdc49a63","BiomedicalConceptProperty","True","text","AESMIE","BiomedicalConceptProperty_20"
"True","AECONTRT","2011d31c-6daf-4178-bbff-8505d5656b39","BiomedicalConceptProperty","True","text","AECONTRT","BiomedicalConceptProperty_21"
"True","AESTDTC","20f5cf81-07f1-4097-8c2f-c3e8f51f7609","BiomedicalConceptProperty","True","datetime","AESTDTC","BiomedicalConceptProperty_22"
"True","AEENDTC","45a290e2-7b8b-4903-a46d-235de1bec502","BiomedicalConceptProperty","True","datetime","AEENDTC","BiomedicalConceptProperty_23"
"True","VSTESTCD","e8c8e2d7-965f-405b-805b-2a4f3bea91e8","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_24"
"True","VSORRES","c42fe832-7f42-4c5b-85af-38dc9bd204ef","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_25"
"True","VSORRESU","e999978c-79dd-445c-ad22-691a5daf7751","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_26"
"True","VSPOS","254272ac-797b-4299-b9e1-324e95c8b47d","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_27"
"True","VSLOC","e0ffef4c-6d38-4df2-8dbe-4bc6334e79b2","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_28"
"True","VSLAT","f98c5a62-1b9d-4517-8fce-4cac69fd2379","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_29"
"True","VSTESTCD","fa83b7cd-011a-4996-9be9-ac36d162162f","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_30"
"True","VSORRES","965d5fb9-82c4-4bec-a798-ca8f53099a77","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_31"
"True","VSORRESU","472eadd2-d3a0-4dda-ad85-664911fdf817","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_32"
"True","VSPOS","595251bb-283c-436e-8b2d-50c5c5f73c90","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_33"
"True","VSLOC","a3229876-3e7a-4441-9bd4-0eeb907b64d1","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_34"
"True","VSLAT","51e85a5c-1120-421e-a39e-8d77c25283db","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_35"
"True","VSTESTCD","e9ff6a57-ed22-4501-8e81-96d97bf139c1","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_36"
"True","VSORRES","1269ecb9-d7aa-4302-8b51-38d39d9eb08a","BiomedicalConceptProperty","True","float","VSORRES","BiomedicalConceptProperty_37"
"True","VSORRESU","7211cb78-b683-4fc2-ad26-0ce2472e465b","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_38"
"True","VSLOC","b122aeb2-7b10-4f70-b9fd-76c83b21293b","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_39"
"True","VSTESTCD","50c8f0bc-d697-4d55-9f0f-9fcf9c6337c5","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_40"
"True","VSORRES","3bad2529-1996-4451-9e32-072c63bb0bc0","BiomedicalConceptProperty","True","float","VSORRES","BiomedicalConceptProperty_41"
"True","VSORRESU","26806225-eede-4302-bbbf-9b2dc8d035ef","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_42"
"True","VSTESTCD","291d2856-e4d1-4198-9399-61b37246e426","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_43"
"True","VSORRES","9482a8da-a33c-44aa-b142-9cd33d630dce","BiomedicalConceptProperty","True","float","VSORRES","BiomedicalConceptProperty_44"
"True","VSORRESU","ec55fd10-7acf-4c13-93c2-3e8687f80649","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_45"
"True","LBTESTCD","67d84632-4901-4eef-b8ab-62d6e51d25d3","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_46"
"True","LBORRES","59117015-d039-4749-a7bb-5414792276d1","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_47"
"True","LBORRESU","591fd1ab-ecf7-4558-8ea0-a4ad88f20b30","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_48"
"True","LBSPEC","ce6a400a-8a34-4c91-9b17-568ed6f67ac8","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_49"
"True","LBFAST","1cb868bd-5712-47d9-898b-85281cba1a13","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_50"
"True","LBTESTCD","aa86d047-380e-4cb9-ae8d-6ef3a7683bb1","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_51"
"True","LBORRES","eff932ed-47c1-47af-87e4-22f1f87ea295","BiomedicalConceptProperty","True","text","LBORRES","BiomedicalConceptProperty_52"
"True","LBSPEC","77ebe460-67a0-46d0-948e-d168f3f3766f","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_53"
"True","LBFAST","95d7e9fa-e0c8-4402-8d9a-8dbf9de70055","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_54"
"True","LBTESTCD","5e397fd4-7c8e-4c6a-be08-84971e47bbc6","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_55"
"True","LBORRES","ce632197-4eb4-4d3b-9c72-4277ce3289f5","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_56"
"True","LBORRESU","28c5f341-aa75-4c30-a831-b83316b16d10","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_57"
"True","LBSPEC","dd1a60d1-67e4-47fb-ae11-0390200032af","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_58"
"True","LBFAST","c36b5244-37a0-471a-88a9-848a708086b9","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_59"
"True","LBTESTCD","e09ba2a3-ca04-4366-aeb6-6f7fd6457499","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_60"
"True","LBORRES","1a6aba10-2a0c-48dd-847d-a11b440a0034","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_61"
"True","LBORRESU","82f55370-566a-420e-a89f-9b73d7c9bb49","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_62"
"True","LBSPEC","0f436fab-ca27-41e4-98e4-286a3dbb8641","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_63"
"True","LBFAST","b5f305ce-fa3a-4452-8541-59d4f08a095b","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_64"
"True","LBTESTCD","f6e24601-974c-4cf1-9fd7-3b3851ec85f1","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_65"
"True","LBORRES","fdf9fc43-336b-4fd6-b294-049872c1b040","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_66"
"True","LBORRESU","2928ccc4-0319-4e2b-8d75-5e1f1b9897b4","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_67"
"True","LBSPEC","496730e5-c99c-4ac3-bad0-ee43f89105e1","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_68"
"True","LBFAST","25deb67b-69e4-4543-84ba-8d31ebfb345d","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_69"
"True","LBTESTCD","0278dffa-53c6-410d-b4c0-1a643a98ddfb","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_70"
"True","LBORRES","0a5ba1ed-0bc8-4a54-b9e1-f4f94b3abfa9","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_71"
"True","LBORRESU","ae24858c-c075-466c-afaf-cf1bc918870e","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_72"
"True","LBSPEC","ce04af4a-0cab-48cd-9b99-890a3ad13ae0","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_73"
"True","LBFAST","8776ec52-6309-4144-8080-4c4af1074256","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_74"
"True","LBTESTCD","ff12c003-e47a-43cb-b0a5-da13cae0b6b6","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_75"
"True","LBORRES","01bf1ee7-84eb-42f9-bd37-75031983235b","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_76"
"True","LBORRESU","66165b7c-c461-4b10-92ae-1aa27ab6d1f2","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_77"
"True","LBSPEC","88b409b7-1ae0-44ad-a6e8-033f785ff699","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_78"
"True","LBFAST","b284484c-1e04-4be1-a500-9d257bd71b4e","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_79"
"True","VSTESTCD","ca28ef0a-871b-4fa6-b46d-d532b662dbd0","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_80"
"True","VSORRES","e210bc73-4007-448e-b781-591dc483ae2a","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_81"
"True","VSORRESU","2324d87a-7c4d-45b8-a951-b1ae1e5272eb","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_82"
"True","VSPOS","d6766914-53fd-4831-90a1-14abe5c0d1ec","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_83"
"True","VSLOC","a194865f-b351-45df-bb6e-03a2e861f144","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_84"
"True","VSLAT","b2a0b117-6bca-4a30-875e-eb873aa66cb0","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_85"
"True","VSTESTCD","fb058cdc-fd55-46d0-918c-b0e1d7ec3ecd","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_86"
"True","VSORRES","68a71e55-414a-4efe-ba2b-cee64bd323bd","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_87"
"True","VSORRESU","5f51d1eb-e682-48e2-9a57-963554276e1e","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_88"
"True","VSPOS","96db3357-1476-4ebd-93bc-dbf31f54732a","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_89"
"True","VSLOC","ec60883f-c9f9-4716-87fb-d44a2f0c92ff","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_90"
"True","VSLAT","59921fe2-cde5-4352-946a-223728c6e026","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_91"
"True","VSTESTCD","be17ffd6-b0ba-4bb8-8233-b66b2148a481","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_92"
"True","VSORRES","e2cb8bed-aa75-4beb-8993-aead8be0d9a1","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_93"
"True","VSORRESU","58451521-c916-41ba-ba84-38d661d779ab","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_94"
"True","VSPOS","82f9fb1f-748e-4d99-83ce-e85524031c91","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_95"
"True","VSLOC","5922179d-bc61-4c84-9999-4c0652bed123","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_96"
"True","VSLAT","2c518f73-d4a5-4f23-92ef-d5c59e643571","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_97"
"True","VSTESTCD","401561fa-463a-4c4c-b698-4a714d50421e","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_98"
"True","VSORRES","bbabf4f7-732e-4f90-81a7-b27c0f29a22d","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_99"
"True","VSORRESU","3fe68c30-808a-4a25-85de-299391729e15","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_100"
"True","VSPOS","76639943-f366-4fa5-af7b-3fa71ee52fad","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_101"
"True","VSLOC","0fc9e257-0fd2-4ab7-a453-401b32246925","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_102"
"True","VSLAT","c17485d6-35b5-4e2b-8db0-ed4898d1f3ac","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_103"
"True","VSTESTCD","9650e895-de2b-40a4-88e8-c1c23107ae3a","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_104"
"True","VSORRES","ff6347f7-e312-4fcf-95f8-7ab1577d61fa","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_105"
"True","VSORRESU","47530dee-e07a-4f15-a7e9-85fcd39c8063","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_106"
"True","VSPOS","b55454ea-6d35-4db4-bf5f-c9e959e257ad","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_107"
"True","VSLOC","607dbd50-0e9c-43cc-8a9e-f3de4cb49b9f","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_108"
"True","VSLAT","992d46df-becf-4e4c-b261-66d5e8011a9d","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_109"
"True","VSTESTCD","ae302a33-2ed7-4942-9d92-001e3f857343","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_110"
"True","VSORRES","96b46523-a7b8-41a1-b5cf-a815e590689a","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_111"
"True","VSORRESU","4feb09b8-95be-40c3-ad28-75d2b6821567","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_112"
"True","VSPOS","baad88a7-970b-4511-b231-c51190618450","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_113"
"True","VSLOC","fd200131-0018-4a6d-8d84-decd75778c41","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_114"
"True","VSLAT","d02c7cd2-2a7b-4e6c-967d-3df3bc692da7","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_115"
