"instanceType","uuid:ID","id"
"StudyCell","2e305761-4160-4ced-ba4d-c137c8b6be93","StudyCell_1"
"StudyCell","a390ee16-04bd-4551-8aa5-bc636d5f25eb","StudyCell_2"
"StudyCell","109453a2-660e-4e63-b4cc-2f019a5d7eb6","StudyCell_3"
"StudyCell","65cbdac2-ad8a-4cd6-8eba-ef80c43ee8c1","StudyCell_4"
"StudyCell","d90fe1f5-3a05-43af-b875-60ab015ea628","StudyCell_5"
"StudyCell","ed3205a0-830c-4b83-a21c-c1df6f405ef9","StudyCell_6"
"StudyCell","3140ff46-203e-4155-b96e-1cc29c803683","StudyCell_7"
"StudyCell","b678dda1-d896-460f-86e0-a8276dd3844f","StudyCell_8"
"StudyCell","e4b96abd-fe1a-4937-b72d-408a1d93040c","StudyCell_9"
"StudyCell","24519697-ecae-48ad-90ad-248e6d625411","StudyCell_10"
"StudyCell","00b4f865-8fd1-43ca-9382-634acfb7b658","StudyCell_11"
"StudyCell","5676a5c4-0bce-4508-a31b-b4cb15b000d8","StudyCell_12"
"StudyCell","33847566-ad9a-46b9-9958-4eea6bb6d02c","StudyCell_13"
"StudyCell","97a1a7b3-4080-429d-8ef0-f369a9d1ca99","StudyCell_14"
"StudyCell","2c7f9e47-a4ee-4596-ba04-60cdf4902c23","StudyCell_15"
