"uuid:ID","instanceType","id"
"624c07fc-f47e-4887-b8dc-5014dfcf1029","StudyCell","StudyCell_1"
"4e05f7fe-d72e-42f7-8e53-a4e10a45d3af","StudyCell","StudyCell_2"
"c4802dc1-25d7-4f6b-ba1e-e43edb46845b","StudyCell","StudyCell_3"
"ef95e28e-43b0-4d30-bcf5-7c9c3045ec33","StudyCell","StudyCell_4"
"83fc677e-6d62-496f-916b-736e3cfa6ecd","StudyCell","StudyCell_5"
"ef898d6b-10a7-4843-a5fc-a0fdbddff24b","StudyCell","StudyCell_6"
"61cabd75-7f5e-4321-a880-adf334def239","StudyCell","StudyCell_7"
"ccd10f9e-5c13-42b7-acf0-53ff94b05988","StudyCell","StudyCell_8"
"5313148c-ea93-42f6-8e98-e27ded077dfc","StudyCell","StudyCell_9"
"9d7da044-6464-4ee5-8db6-0a9635e0dd03","StudyCell","StudyCell_10"
"13961c8a-5b74-453e-a799-5774219f3e35","StudyCell","StudyCell_11"
"caa2db0e-0eec-4166-bd02-43bb47dbfc07","StudyCell","StudyCell_12"
"fe27dd09-0394-4df2-8316-6a683062a0f3","StudyCell","StudyCell_13"
"d97b7540-a3a4-440f-8b5f-0fd8aa68eef8","StudyCell","StudyCell_14"
"cd4e05fc-4796-4d48-94da-ece60c2b8221","StudyCell","StudyCell_15"
