"standardCodeAliases","id","uuid:ID"
"[]","AliasCode_1","0cbe2941-1a3d-4deb-a318-b6faa439ebaf"
"[]","AliasCode_4","ab3969c0-6d07-4a11-ac61-4f9aea29fa20"
"[]","AliasCode_3","6b7a5d6c-2810-47d1-8afd-f8c19b56c39d"
"[]","AliasCode_6","d41ece93-aaa1-420c-911f-f7fde22496d1"
"[]","AliasCode_5","62746bc3-80ab-4814-90ec-61fdb84f47cd"
"[]","AliasCode_8","77024c97-acc7-4793-ad5c-04ede5676d32"
"[]","AliasCode_9","d304a15c-87af-476d-ac42-a85947325861"
"[]","AliasCode_7","6952f06d-c91a-41f6-9674-d653d63ecfb1"
"[]","AliasCode_2","1c2e576f-b4fd-49f6-b99f-13d7855dd220"
