"isEnabled","uuid:ID","id","instanceType"
"True","72677ac5-396a-48b5-9297-9748a9c5749a","ResponseCode_18","ResponseCode"
"True","bfa6670d-cc80-4523-887f-7caa060a3ac1","ResponseCode_19","ResponseCode"
"True","27b37464-ac39-485a-891b-794393a2ace9","ResponseCode_20","ResponseCode"
"True","728c481d-6602-4b6e-8b25-5907cdcac09a","ResponseCode_21","ResponseCode"
"True","ae18e236-f0c6-4a97-b3c7-c861fab832aa","ResponseCode_22","ResponseCode"
"True","4eae5847-662a-4823-92a1-a54c0e202e59","ResponseCode_23","ResponseCode"
"True","c507cd0d-2378-46a4-a98d-25afb2e243b4","ResponseCode_24","ResponseCode"
"True","7c4310f1-da9e-4bec-b084-e0686972f1c5","ResponseCode_25","ResponseCode"
"True","b4fd9447-67d9-4d11-84a9-8b9caef42da3","ResponseCode_1","ResponseCode"
"True","7c770ee4-047b-4639-8699-400d1e7a08c7","ResponseCode_2","ResponseCode"
"True","883fbfd5-6088-4395-882a-ed33d8568e08","ResponseCode_3","ResponseCode"
"True","9d42b700-8cd3-4484-b999-60fc0794935f","ResponseCode_4","ResponseCode"
"True","5f0f8668-8c0a-430f-b985-0b099940762e","ResponseCode_5","ResponseCode"
"True","3a7bc0ac-ac94-4ebe-8600-60cf9d0978cf","ResponseCode_6","ResponseCode"
"True","a41ba9ea-1fd2-4d3e-a55f-e1d595f970a6","ResponseCode_7","ResponseCode"
"True","24610914-a346-4139-896d-75ed03c2dcea","ResponseCode_8","ResponseCode"
"True","26a3399b-f2a1-47b2-9619-200ef9dba326","ResponseCode_9","ResponseCode"
"True","d1337ea4-7fec-4872-8852-9db53605805c","ResponseCode_10","ResponseCode"
"True","625cb271-2d76-4574-9032-f96234ae5b62","ResponseCode_11","ResponseCode"
"True","635bb9d4-51c3-4fa2-bc6a-d3067887c393","ResponseCode_12","ResponseCode"
"True","e3765027-2509-4a05-91b5-b19ca5ebd0f4","ResponseCode_13","ResponseCode"
"True","7b55b6d9-b46d-4b07-bfe1-3ea3e5b9f27f","ResponseCode_14","ResponseCode"
"True","b2b6dd38-b454-4df9-8d35-553ba1ffa73a","ResponseCode_15","ResponseCode"
"True","ac32fd83-cc8a-4405-a6e7-9164fd15fa41","ResponseCode_16","ResponseCode"
"True","944113c8-681a-4045-8d70-6caaec88ec32","ResponseCode_17","ResponseCode"
