"instanceType","name","uuid:ID","label","isRequired","datatype","id","isEnabled"
"BiomedicalConceptProperty","LBORRESU","1d8d5295-5c2c-4baf-ae26-859d82b29b7f","LBORRESU","True","","BiomedicalConceptProperty_152","True"
"BiomedicalConceptProperty","LBSPEC","db581a7e-a472-4283-8b91-8e083112418a","LBSPEC","True","","BiomedicalConceptProperty_153","True"
"BiomedicalConceptProperty","LBFAST","8c20554e-e9b1-4700-a73c-95b1ea380e3b","LBFAST","True","","BiomedicalConceptProperty_154","True"
"BiomedicalConceptProperty","LBTESTCD","fa2845b7-bd87-484f-83d4-7913eb21cbfc","LBTESTCD","True","","BiomedicalConceptProperty_155","True"
"BiomedicalConceptProperty","LBORRES","6204c78d-2f10-420c-bfc5-a0cd21ee3387","LBORRES","True","float","BiomedicalConceptProperty_156","True"
"BiomedicalConceptProperty","LBORRESU","3c7eedc7-a5d9-46be-a59f-f8b898303ae6","LBORRESU","True","","BiomedicalConceptProperty_157","True"
"BiomedicalConceptProperty","LBSPEC","95c7ed68-3c5b-4931-8361-b1563e425f9a","LBSPEC","True","","BiomedicalConceptProperty_158","True"
"BiomedicalConceptProperty","LBFAST","3fb4d26f-c75b-4b17-aaf9-c4d282b19e09","LBFAST","True","","BiomedicalConceptProperty_159","True"
"BiomedicalConceptProperty","LBTESTCD","bd6d532b-01b4-4924-9172-9269a6812dff","LBTESTCD","True","","BiomedicalConceptProperty_160","True"
"BiomedicalConceptProperty","LBORRES","e2d3d60a-e95f-4261-a08b-efe95a16d2e2","LBORRES","True","float","BiomedicalConceptProperty_161","True"
"BiomedicalConceptProperty","LBORRESU","fd5b2559-fd6a-48ef-a1f6-765fd5a24dc6","LBORRESU","True","","BiomedicalConceptProperty_162","True"
"BiomedicalConceptProperty","LBSPEC","18af8e5b-4087-469f-b2e1-79df4eb04a02","LBSPEC","True","","BiomedicalConceptProperty_163","True"
"BiomedicalConceptProperty","LBFAST","d7fd1e8c-b8f3-478f-8451-855399e7fb6d","LBFAST","True","","BiomedicalConceptProperty_164","True"
"BiomedicalConceptProperty","LBTESTCD","993652e9-0054-4808-81d5-f18104b0ed66","LBTESTCD","True","","BiomedicalConceptProperty_165","True"
"BiomedicalConceptProperty","LBORRES","50bb8264-2b2b-46c3-bed5-6a7a061c6279","LBORRES","True","float","BiomedicalConceptProperty_166","True"
"BiomedicalConceptProperty","LBORRESU","bc95706a-cc02-425c-98bb-9b0f3e5cf191","LBORRESU","True","","BiomedicalConceptProperty_167","True"
"BiomedicalConceptProperty","LBSPEC","944cfbc7-11e6-41be-825a-468c482d6249","LBSPEC","True","","BiomedicalConceptProperty_168","True"
"BiomedicalConceptProperty","LBFAST","d2bcbcc2-9e85-4106-b719-4cd4e873fcc5","LBFAST","True","","BiomedicalConceptProperty_169","True"
"BiomedicalConceptProperty","AETERM","aad62229-fbba-4bc5-95fb-8dd34e1e7906","AETERM","True","text","BiomedicalConceptProperty_1","True"
"BiomedicalConceptProperty","AEDECOD","f913327f-5a86-478a-a633-08885a85d58f","AEDECOD","True","text","BiomedicalConceptProperty_2","True"
"BiomedicalConceptProperty","AEPRESP","05e89ef0-49a3-48a2-bea5-42abaedf8556","AEPRESP","True","text","BiomedicalConceptProperty_3","True"
"BiomedicalConceptProperty","AELOC","d98a8e7c-6313-4629-916b-12518fe3a951","AELOC","True","text","BiomedicalConceptProperty_4","True"
"BiomedicalConceptProperty","AESEV","063db384-fc26-4d1a-a005-f68b9151fc1c","AESEV","True","text","BiomedicalConceptProperty_5","True"
"BiomedicalConceptProperty","AESER","5283de87-203d-492f-ab5e-3a0ad9ca1f1f","AESER","True","text","BiomedicalConceptProperty_6","True"
"BiomedicalConceptProperty","AEACN","9038c21a-1a4e-4f5e-8fa7-848ea76a6f9d","AEACN","True","text","BiomedicalConceptProperty_7","True"
"BiomedicalConceptProperty","AEACNOTH","9e155442-19aa-4e05-8080-29230671124f","AEACNOTH","True","text","BiomedicalConceptProperty_8","True"
"BiomedicalConceptProperty","AEREL","54c77df6-c577-4249-af63-33121d5c4acd","AEREL","True","text","BiomedicalConceptProperty_9","True"
"BiomedicalConceptProperty","AERELNST","919b4eca-46e0-4e5f-9183-a5b67d2b8d03","AERELNST","True","text","BiomedicalConceptProperty_10","True"
"BiomedicalConceptProperty","AEPATT","5e3c8cde-f788-4753-b393-2e4f570f4cbb","AEPATT","True","text","BiomedicalConceptProperty_11","True"
"BiomedicalConceptProperty","AEOUT","d374312c-2140-4b33-bc90-d2287351ade0","AEOUT","True","text","BiomedicalConceptProperty_12","True"
"BiomedicalConceptProperty","AESCAN","bd29e7a4-9dff-46d1-9f2e-2f2ba4d92197","AESCAN","True","text","BiomedicalConceptProperty_13","True"
"BiomedicalConceptProperty","AESCONG","57ed6139-7766-491f-93e1-d5ea8a8d546d","AESCONG","True","text","BiomedicalConceptProperty_14","True"
"BiomedicalConceptProperty","AESDISAB","d63d4544-fe15-41e8-8259-896c2a8a5cb5","AESDISAB","True","text","BiomedicalConceptProperty_15","True"
"BiomedicalConceptProperty","AESDTH","c5976b7a-1b8f-45bd-84a3-006caa6a6c8e","AESDTH","True","text","BiomedicalConceptProperty_16","True"
"BiomedicalConceptProperty","AESHOSP","656e4a64-d43d-4c77-8e36-5c882d4ba3d8","AESHOSP","True","text","BiomedicalConceptProperty_17","True"
"BiomedicalConceptProperty","AESLIFE","0b9b28ed-6141-484c-975a-0ddd68784014","AESLIFE","True","text","BiomedicalConceptProperty_18","True"
"BiomedicalConceptProperty","AESOD","6cb9dd71-32c3-4cb7-8d11-9155d451f53c","AESOD","True","text","BiomedicalConceptProperty_19","True"
"BiomedicalConceptProperty","AESMIE","cd7b3911-b2ff-49df-8207-5c6be39f1f8b","AESMIE","True","text","BiomedicalConceptProperty_20","True"
"BiomedicalConceptProperty","AECONTRT","30c06bd5-72e3-44cd-9110-7c6e4b018444","AECONTRT","True","text","BiomedicalConceptProperty_21","True"
"BiomedicalConceptProperty","AESTDTC","c103dead-8a37-41af-8771-a67739c6c38d","AESTDTC","True","datetime","BiomedicalConceptProperty_22","True"
"BiomedicalConceptProperty","AEENDTC","69bcd85d-bdf0-4a09-808f-68333b244ac3","AEENDTC","True","datetime","BiomedicalConceptProperty_23","True"
"BiomedicalConceptProperty","VSTESTCD","c04a6214-2743-4ff7-b470-0bb6f192423f","VSTESTCD","True","","BiomedicalConceptProperty_24","True"
"BiomedicalConceptProperty","VSORRES","a375b1ce-3280-4e49-8372-dbd10a6aa506","VSORRES","True","integer","BiomedicalConceptProperty_25","True"
"BiomedicalConceptProperty","VSORRESU","85007b15-17e7-45ea-8ada-5641ffa78eb1","VSORRESU","True","","BiomedicalConceptProperty_26","True"
"BiomedicalConceptProperty","VSPOS","086954a8-4efe-42d4-bbcf-f40c47f415ab","VSPOS","True","","BiomedicalConceptProperty_27","True"
"BiomedicalConceptProperty","VSLOC","4f106908-df68-4829-a802-d1aa0434e8f4","VSLOC","True","","BiomedicalConceptProperty_28","True"
"BiomedicalConceptProperty","VSLAT","b48b8e29-8753-46b3-8746-b7288430c222","VSLAT","True","","BiomedicalConceptProperty_29","True"
"BiomedicalConceptProperty","VSTESTCD","de692586-dd6d-4e90-8ec5-c573a3ca7821","VSTESTCD","True","","BiomedicalConceptProperty_30","True"
"BiomedicalConceptProperty","VSORRES","e8ea093a-3afa-494e-8db7-28d126e7100e","VSORRES","True","integer","BiomedicalConceptProperty_31","True"
"BiomedicalConceptProperty","VSORRESU","671f7466-84b8-4464-b8bf-2fe1f8b0b59a","VSORRESU","True","","BiomedicalConceptProperty_32","True"
"BiomedicalConceptProperty","VSPOS","6497050b-5f16-4466-874f-26bb7e8c5073","VSPOS","True","","BiomedicalConceptProperty_33","True"
"BiomedicalConceptProperty","VSLOC","e216ba9f-45cc-4308-b151-c5539c9376f0","VSLOC","True","","BiomedicalConceptProperty_34","True"
"BiomedicalConceptProperty","VSLAT","a61d560f-91b0-4de7-bfc1-8126ab1bb19d","VSLAT","True","","BiomedicalConceptProperty_35","True"
"BiomedicalConceptProperty","VSTESTCD","19f1ac42-38f6-4c93-9922-4e36cd147880","VSTESTCD","True","","BiomedicalConceptProperty_36","True"
"BiomedicalConceptProperty","VSORRES","3367402c-121d-4cb2-923b-575be21af086","VSORRES","True","float","BiomedicalConceptProperty_37","True"
"BiomedicalConceptProperty","VSORRESU","f19c9c2e-8583-4c48-94c2-449e29f9d64b","VSORRESU","True","","BiomedicalConceptProperty_38","True"
"BiomedicalConceptProperty","VSLOC","f930d9e4-c40f-474d-a67c-7b177658fbc7","VSLOC","True","","BiomedicalConceptProperty_39","True"
"BiomedicalConceptProperty","VSTESTCD","2165504e-6735-4bc7-90f3-752c58c6bfcb","VSTESTCD","True","","BiomedicalConceptProperty_40","True"
"BiomedicalConceptProperty","VSORRES","4746888c-1a2b-4a3b-81df-7afbdff55e9b","VSORRES","True","float","BiomedicalConceptProperty_41","True"
"BiomedicalConceptProperty","VSORRESU","e936ddc3-3755-4a24-88ea-d2c5a2b794a4","VSORRESU","True","","BiomedicalConceptProperty_42","True"
"BiomedicalConceptProperty","VSTESTCD","019fa46c-fec5-4b86-a901-c673f6bac6fd","VSTESTCD","True","","BiomedicalConceptProperty_43","True"
"BiomedicalConceptProperty","VSORRES","a5efa0bc-f217-4797-a501-2bd23b80474f","VSORRES","True","float","BiomedicalConceptProperty_44","True"
"BiomedicalConceptProperty","VSORRESU","263e634e-8c17-47c1-abd8-75aa8b10ed0d","VSORRESU","True","","BiomedicalConceptProperty_45","True"
"BiomedicalConceptProperty","LBTESTCD","65b73e7c-9bad-4be1-8757-803e9e97e238","LBTESTCD","True","","BiomedicalConceptProperty_46","True"
"BiomedicalConceptProperty","LBORRES","9e296490-96a6-4099-a280-e9f3d14a2844","LBORRES","True","float","BiomedicalConceptProperty_47","True"
"BiomedicalConceptProperty","LBORRESU","6bc9af18-1d8e-4882-a305-5a55321c0e7c","LBORRESU","True","","BiomedicalConceptProperty_48","True"
"BiomedicalConceptProperty","LBSPEC","7b58b4a4-f701-4148-b9a7-002b5dc9717e","LBSPEC","True","","BiomedicalConceptProperty_49","True"
"BiomedicalConceptProperty","LBFAST","15c203ac-f5cc-4a18-b54f-313b0b898c23","LBFAST","True","","BiomedicalConceptProperty_50","True"
"BiomedicalConceptProperty","LBTESTCD","5ab97750-a945-4905-9402-f9de66376878","LBTESTCD","True","","BiomedicalConceptProperty_51","True"
"BiomedicalConceptProperty","LBORRES","cf552a8b-4683-4e44-968d-9d114ef5f6df","LBORRES","True","text","BiomedicalConceptProperty_52","True"
"BiomedicalConceptProperty","LBSPEC","ac38f861-4819-4365-8f74-1531871d4fa0","LBSPEC","True","","BiomedicalConceptProperty_53","True"
"BiomedicalConceptProperty","LBFAST","094d1fbd-8025-4d5c-90d7-39c9486649fa","LBFAST","True","","BiomedicalConceptProperty_54","True"
"BiomedicalConceptProperty","LBTESTCD","90d41243-e8a1-4e1d-8f89-6df166fed771","LBTESTCD","True","","BiomedicalConceptProperty_55","True"
"BiomedicalConceptProperty","LBORRES","80dcdb7f-3e58-4930-81ab-b9032a0b273f","LBORRES","True","float","BiomedicalConceptProperty_56","True"
"BiomedicalConceptProperty","LBORRESU","2fc0929c-3a44-4d32-a435-59ebc3ec648a","LBORRESU","True","","BiomedicalConceptProperty_57","True"
"BiomedicalConceptProperty","LBSPEC","5cd58a65-f38c-4be2-ba36-32335d396c5f","LBSPEC","True","","BiomedicalConceptProperty_58","True"
"BiomedicalConceptProperty","LBFAST","f45e75cf-e79e-4ec2-a4a7-deeaf0a52beb","LBFAST","True","","BiomedicalConceptProperty_59","True"
"BiomedicalConceptProperty","LBTESTCD","823f4723-056b-45d2-992e-f5c726a9f0c9","LBTESTCD","True","","BiomedicalConceptProperty_60","True"
"BiomedicalConceptProperty","LBORRES","826191cf-8c34-42db-abcd-9364e4d107df","LBORRES","True","float","BiomedicalConceptProperty_61","True"
"BiomedicalConceptProperty","LBORRESU","635dffe1-9a3a-4040-b05c-6ea4663c4863","LBORRESU","True","","BiomedicalConceptProperty_62","True"
"BiomedicalConceptProperty","LBSPEC","dc663e66-3303-4fee-8db0-8f2af853b27c","LBSPEC","True","","BiomedicalConceptProperty_63","True"
"BiomedicalConceptProperty","LBFAST","548b0a95-7b54-43d2-92cc-6c7acb539c80","LBFAST","True","","BiomedicalConceptProperty_64","True"
"BiomedicalConceptProperty","LBTESTCD","e72b91d7-a253-4d5a-81c7-21a8087f4021","LBTESTCD","True","","BiomedicalConceptProperty_65","True"
"BiomedicalConceptProperty","LBORRES","97d765ca-9565-4cd6-931d-39f8e1cbb9cf","LBORRES","True","float","BiomedicalConceptProperty_66","True"
"BiomedicalConceptProperty","LBORRESU","77db9d3c-1ba6-4f3f-ad63-47110e06a930","LBORRESU","True","","BiomedicalConceptProperty_67","True"
"BiomedicalConceptProperty","LBSPEC","c6380558-75eb-4bd5-9160-03ebd2d127ef","LBSPEC","True","","BiomedicalConceptProperty_68","True"
"BiomedicalConceptProperty","LBFAST","765e5fca-2ad6-4c13-985c-26143a3c180c","LBFAST","True","","BiomedicalConceptProperty_69","True"
"BiomedicalConceptProperty","LBTESTCD","338efdf9-46f6-4eab-83bb-7b83d5f0a00a","LBTESTCD","True","","BiomedicalConceptProperty_70","True"
"BiomedicalConceptProperty","LBORRES","7043caa2-efa1-4ffc-af1c-ca9da55e5058","LBORRES","True","float","BiomedicalConceptProperty_71","True"
"BiomedicalConceptProperty","LBORRESU","9a96a1e5-52ff-4bf6-860f-a435d544cd42","LBORRESU","True","","BiomedicalConceptProperty_72","True"
"BiomedicalConceptProperty","LBSPEC","3aba4b7d-1cd2-4e07-a12e-8bea445b808c","LBSPEC","True","","BiomedicalConceptProperty_73","True"
"BiomedicalConceptProperty","LBFAST","c5ff9ac8-b62d-4464-8d5f-63fd64c76aa3","LBFAST","True","","BiomedicalConceptProperty_74","True"
"BiomedicalConceptProperty","LBTESTCD","beb94040-d9e5-4afd-ac0e-f313b46a12ce","LBTESTCD","True","","BiomedicalConceptProperty_75","True"
"BiomedicalConceptProperty","LBORRES","c6ef45fd-baf4-4af3-9066-a989ccbef5de","LBORRES","True","float","BiomedicalConceptProperty_76","True"
"BiomedicalConceptProperty","LBORRESU","313685d3-080a-4063-b0b3-dbfc820302fa","LBORRESU","True","","BiomedicalConceptProperty_77","True"
"BiomedicalConceptProperty","LBSPEC","bc122b39-6657-4e9f-ae54-7ebf9b6023e2","LBSPEC","True","","BiomedicalConceptProperty_78","True"
"BiomedicalConceptProperty","LBFAST","a69d7c54-af0f-403a-bba4-b65d07df56f7","LBFAST","True","","BiomedicalConceptProperty_79","True"
"BiomedicalConceptProperty","VSTESTCD","e19ab036-111f-4647-82d5-4d4ae2290a1b","VSTESTCD","True","","BiomedicalConceptProperty_80","True"
"BiomedicalConceptProperty","VSORRES","0925d419-e15f-4e70-944e-e19687aba596","VSORRES","True","integer","BiomedicalConceptProperty_81","True"
"BiomedicalConceptProperty","VSORRESU","bf6fb4d1-e139-4d02-a6d8-9b550d427498","VSORRESU","True","","BiomedicalConceptProperty_82","True"
"BiomedicalConceptProperty","VSPOS","d79d246d-a410-40ee-847d-710ce4f47492","VSPOS","True","","BiomedicalConceptProperty_83","True"
"BiomedicalConceptProperty","VSLOC","e5c8938b-546e-4784-ab95-140beefdfbcc","VSLOC","True","","BiomedicalConceptProperty_84","True"
"BiomedicalConceptProperty","VSLAT","f169f40f-7977-41cd-a986-f6cdd4ec0955","VSLAT","True","","BiomedicalConceptProperty_85","True"
"BiomedicalConceptProperty","VSTESTCD","54174c9b-0129-4e62-be85-324d039739c8","VSTESTCD","True","","BiomedicalConceptProperty_86","True"
"BiomedicalConceptProperty","VSORRES","284f25f5-93f6-4d62-bf55-285b3f6566d2","VSORRES","True","integer","BiomedicalConceptProperty_87","True"
"BiomedicalConceptProperty","VSORRESU","37353a1d-64f8-48e9-84c7-668f7733d83d","VSORRESU","True","","BiomedicalConceptProperty_88","True"
"BiomedicalConceptProperty","VSPOS","dd720665-3032-4da6-965f-a7b0793a4047","VSPOS","True","","BiomedicalConceptProperty_89","True"
"BiomedicalConceptProperty","VSLOC","58489cfd-73ed-411c-bd6d-4df47c54853b","VSLOC","True","","BiomedicalConceptProperty_90","True"
"BiomedicalConceptProperty","VSLAT","ece427f5-b216-4c82-a7cf-917297f5c280","VSLAT","True","","BiomedicalConceptProperty_91","True"
"BiomedicalConceptProperty","VSTESTCD","0e3967fb-ea57-4a27-83d7-4ac7e17e4efd","VSTESTCD","True","","BiomedicalConceptProperty_92","True"
"BiomedicalConceptProperty","VSORRES","a91ddad5-46c3-482a-8936-0e7dc6cb6d64","VSORRES","True","integer","BiomedicalConceptProperty_93","True"
"BiomedicalConceptProperty","VSORRESU","0d46f073-f7ec-4c29-bab2-52b5f06e5cb2","VSORRESU","True","","BiomedicalConceptProperty_94","True"
"BiomedicalConceptProperty","VSPOS","5c1903d9-4cd1-4c06-9a8e-4f354b90e8ac","VSPOS","True","","BiomedicalConceptProperty_95","True"
"BiomedicalConceptProperty","VSLOC","07baf443-7a0d-488e-955c-62405af869ea","VSLOC","True","","BiomedicalConceptProperty_96","True"
"BiomedicalConceptProperty","VSLAT","b16253bc-66b9-4aa8-8a21-3b41557b3e27","VSLAT","True","","BiomedicalConceptProperty_97","True"
"BiomedicalConceptProperty","VSTESTCD","752c4111-86cf-45f7-845d-83e2e03a8e14","VSTESTCD","True","","BiomedicalConceptProperty_98","True"
"BiomedicalConceptProperty","VSORRES","638d8518-a040-438d-b22a-f5c63b392c57","VSORRES","True","integer","BiomedicalConceptProperty_99","True"
"BiomedicalConceptProperty","VSORRESU","89c3fda4-f5a7-450e-b2f7-91106f94a6f8","VSORRESU","True","","BiomedicalConceptProperty_100","True"
"BiomedicalConceptProperty","VSPOS","fb75d294-03e3-4190-9c77-46a26ebe66f4","VSPOS","True","","BiomedicalConceptProperty_101","True"
"BiomedicalConceptProperty","VSLOC","e06c4e28-b3ac-4d5c-b7a2-501222f6cfb5","VSLOC","True","","BiomedicalConceptProperty_102","True"
"BiomedicalConceptProperty","VSLAT","46a667b0-009a-471a-ae6f-09b44fcde0d5","VSLAT","True","","BiomedicalConceptProperty_103","True"
"BiomedicalConceptProperty","VSTESTCD","07640483-aebf-4e3c-b081-00abb3a9ae88","VSTESTCD","True","","BiomedicalConceptProperty_104","True"
"BiomedicalConceptProperty","VSORRES","1813196a-69c6-4b40-8c90-8acf81ea790b","VSORRES","True","integer","BiomedicalConceptProperty_105","True"
"BiomedicalConceptProperty","VSORRESU","cfe62d69-93a6-4ce9-ab8a-15cd1e303641","VSORRESU","True","","BiomedicalConceptProperty_106","True"
"BiomedicalConceptProperty","VSPOS","d1a82e4b-92b7-4df0-8435-ca45a0e37438","VSPOS","True","","BiomedicalConceptProperty_107","True"
"BiomedicalConceptProperty","VSLOC","490252c3-a786-4f0a-a3e3-90523dcd3a40","VSLOC","True","","BiomedicalConceptProperty_108","True"
"BiomedicalConceptProperty","VSLAT","a68c249a-28bd-4933-bcbd-53d36381bd02","VSLAT","True","","BiomedicalConceptProperty_109","True"
"BiomedicalConceptProperty","VSTESTCD","1a5982a5-af1e-42dc-bc91-fd3b5b56fe6a","VSTESTCD","True","","BiomedicalConceptProperty_110","True"
"BiomedicalConceptProperty","VSORRES","b8e803da-5a33-4dac-a707-00e7ab0abccf","VSORRES","True","integer","BiomedicalConceptProperty_111","True"
"BiomedicalConceptProperty","VSORRESU","f1c53282-20ee-4885-8d16-7fdcde8d1f93","VSORRESU","True","","BiomedicalConceptProperty_112","True"
"BiomedicalConceptProperty","VSPOS","12c1d2fe-91d1-449c-9de8-b72f8838af91","VSPOS","True","","BiomedicalConceptProperty_113","True"
"BiomedicalConceptProperty","VSLOC","c0355737-540c-49be-a0eb-295501249bb6","VSLOC","True","","BiomedicalConceptProperty_114","True"
"BiomedicalConceptProperty","VSLAT","98ba2241-9118-4bd4-8692-ac54e03768e1","VSLAT","True","","BiomedicalConceptProperty_115","True"
