"instanceType","id","uuid:ID"
"GeographicScope","GeographicScope_1","33413caf-4eb2-4730-bf12-7c555fe0e687"
"GeographicScope","GeographicScope_2","e4ba69ac-bcdf-4609-b037-891104c1d2ce"
