"id","standardCodeAliases","uuid:ID"
"AliasCode_1","[]","806e118d-72aa-47de-88bf-90f3bbe1aad1"
"AliasCode_4","[]","f8897971-2897-4d28-8837-fa2c67d7ac1b"
"AliasCode_3","[]","7855ea23-3053-4314-b8ab-5568455a6768"
"AliasCode_6","[]","1b3fb542-07e3-477b-bac7-7b83587f2603"
"AliasCode_5","[]","948468dd-4719-450a-bcfe-9e614eee36f7"
"AliasCode_8","[]","6751cf2f-3845-42fe-890f-0eb6804c6b16"
"AliasCode_9","[]","7514ca3f-8595-4ab6-86e1-c43bdaec103a"
"AliasCode_7","[]","e878faa7-cbbe-461a-8d0c-4d67a1a39d44"
"AliasCode_2","[]","ba60934c-227a-4c90-88d9-665422c17014"
