"instanceType","id","uuid:ID"
"StudyCell","StudyCell_1","a67d2a28-1a51-4b65-9370-78ad0a891568"
"StudyCell","StudyCell_2","4e0771ec-451e-426e-a740-819a46eda441"
"StudyCell","StudyCell_3","7fa87859-5e44-48c8-8e03-2ab135af24cf"
"StudyCell","StudyCell_4","4311cca6-1113-481f-a875-31694250d5f3"
"StudyCell","StudyCell_5","61469d22-35be-4b7b-af4b-1118d35c0375"
"StudyCell","StudyCell_6","7ab7a9f8-2f58-442e-8f86-2137bba74d27"
"StudyCell","StudyCell_7","dbdf0f5d-0f90-42a7-9d7a-2c74a56ff7b3"
"StudyCell","StudyCell_8","a4e2903f-93ca-4ad4-8981-d3163237fc2c"
"StudyCell","StudyCell_9","5dfb8d53-be36-4bdf-b2cf-072826c0ef93"
"StudyCell","StudyCell_10","c68e39ad-3c67-4f9b-9535-f7c5d64b2aa8"
"StudyCell","StudyCell_11","79fbb351-4b9b-4c1a-993c-1334912ecbaa"
"StudyCell","StudyCell_12","b0889b96-875e-4e59-8015-7b22f64e9c2b"
"StudyCell","StudyCell_13","6b3d7024-4b91-43a8-a91d-71f104fa6668"
"StudyCell","StudyCell_14","4f50eaae-c7a6-4b25-90b2-f747886d8e28"
"StudyCell","StudyCell_15","589734be-420a-416e-ad54-386452f03096"
