"uuid:ID","instanceType","id"
"c70c83d9-47ee-4ddc-8e6b-ff1deca15468","StudyCell","StudyCell_1"
"81c43d4c-b34e-4f88-9868-66bc7c491e30","StudyCell","StudyCell_2"
"a5408614-ff48-4b27-b639-a5bb543518e1","StudyCell","StudyCell_3"
"ab272887-cb91-43b1-a6e1-d3405ef0957f","StudyCell","StudyCell_4"
"b72ceca0-5792-4c47-968c-c5947e2e511f","StudyCell","StudyCell_5"
"9cc60cde-676c-4bb8-8635-42d0aa284e4b","StudyCell","StudyCell_6"
"fb32f121-c80c-4c9e-a68e-086bd1dee3b8","StudyCell","StudyCell_7"
"eb41010c-a573-4b51-9473-19e815a31b44","StudyCell","StudyCell_8"
"a359e03c-ddd4-4d32-91df-a49307e3289d","StudyCell","StudyCell_9"
"79054287-d99a-443e-94cd-71964ce84909","StudyCell","StudyCell_10"
"1e4e687c-4651-4a7c-99a9-1fcbb3653b13","StudyCell","StudyCell_11"
"1e3a6c07-9f42-4e9a-80cb-387ac5bbae06","StudyCell","StudyCell_12"
"4bf508ea-5e38-4d64-ae95-35abe07442e4","StudyCell","StudyCell_13"
"7181bbbe-9fbd-4dcd-95ea-c88068475e62","StudyCell","StudyCell_14"
"8c489a69-f7d3-4d0b-8ea6-0f540d1e33bf","StudyCell","StudyCell_15"
