"id","uuid:ID","standardCodeAliases"
"AliasCode_98","46211951-30be-4083-9ce9-81030808011d","[]"
"AliasCode_99","996086f1-c783-4a7c-b9e3-f3baa98cb61f","[]"
"AliasCode_100","42edf761-1ea1-4b01-9117-2d54a79ee4da","[]"
"AliasCode_94","a66229bf-06d7-47e2-82ce-dac34ad49315","[]"
"AliasCode_102","7357070a-f38d-4908-8ee1-e0fcc1b0ee93","[]"
"AliasCode_103","e9be070b-b63d-477c-a3ab-a1055234545c","[]"
"AliasCode_104","bbaac40e-b5d8-4fd4-a223-4a7e9c3e7dd6","[]"
"AliasCode_105","6a71ee0b-86d7-401a-aa94-c65d26d8d498","[]"
"AliasCode_106","1cbfc81b-0cd8-49eb-b508-e6a7310f41da","[]"
"AliasCode_107","dd751d5d-82a6-4287-94da-0b97b5b2bef8","[]"
"AliasCode_101","aeb1bb47-4eec-40a8-b63c-664ff0fcdc1a","[]"
"AliasCode_5","b6c32dc8-bf1d-455a-b47d-45dbed0a4157","[]"
"AliasCode_2","efb533d1-261c-4d0c-84b3-2c3caf5939ce","[]"
