"standardCodeAliases","uuid:ID","id"
"[]","b53a916b-d3d8-4164-b306-ebaa978e6371","AliasCode_1"
"[]","f71b4700-24d3-4003-a45c-0230536a7298","AliasCode_4"
"[]","60a0a021-f2a2-48a7-a778-d776ab4f73e0","AliasCode_3"
"[]","d48ce501-ae30-4d5f-a73d-3b7b1456ae04","AliasCode_6"
"[]","44ea50e2-cb82-4e5a-a09a-d3555545a139","AliasCode_5"
"[]","700474b4-980b-4729-8ce0-22b982845f44","AliasCode_8"
"[]","0cf2813e-9089-4a11-8b29-9f2f648d2b4b","AliasCode_9"
"[]","a92755ff-2d05-46c6-bfd9-61f061a22529","AliasCode_7"
"[]","c9fbd29f-4d01-438c-bcba-3011d38b4a3d","AliasCode_2"
