"id","isEnabled","uuid:ID"
"ResponseCode_1","True","4323af52-f3c9-4b1b-914a-82336e906f1f"
"ResponseCode_2","True","a57b59b9-ad05-43e1-86e4-8845a548a7d5"
"ResponseCode_3","True","56a4d8c4-2bd3-4a64-b85c-7f72b0b8d5f4"
"ResponseCode_4","True","e08f834f-2448-4f9d-99ee-048f02f15c33"
"ResponseCode_5","True","6feac56a-4f22-444b-bf4c-62234c76f46c"
