"id","uuid:ID"
"StudyCell_1","91eeb012-ad81-4644-8137-dc00f9bea5b8"
"StudyCell_2","10e51291-6181-4f67-8b4b-d1d759ee9126"
"StudyCell_3","8d1c5108-10de-46ce-938f-2239640bf21f"
"StudyCell_4","b6be2521-159c-4066-891d-44a88d85530e"
"StudyCell_5","ab634e60-9394-4268-9d2b-ebb28e85fa70"
"StudyCell_6","1479a98d-8ddd-4ce1-9051-18308e43ed36"
"StudyCell_7","d3a5fdff-887c-47e7-8fe5-10c44cb6a12a"
"StudyCell_8","1a9878a8-9c2b-49e7-aff5-ce79e701e773"
"StudyCell_9","4e70c170-7791-48af-8adb-7d441dd91748"
"StudyCell_10","6e4a2f77-fbb1-43dc-8bdd-b933c13b4a2e"
"StudyCell_11","fff64211-9e50-4a0c-b59d-c9036732c99d"
"StudyCell_12","f7382ed5-a04b-486a-b2bb-1b8e8c09fba5"
"StudyCell_13","effe9eea-1f42-4c31-afd6-b5b6e83cd839"
"StudyCell_14","a2591480-fbf3-40d8-8a5d-bdd68400eff2"
"StudyCell_15","6df2f276-1d06-4143-b821-a220626f347f"
