"id","uuid:ID","responseCodeEnabled"
"ResponseCode_1","9c3e7e44-6d1e-4c29-a9e8-c42bfa8dbcc2","True"
"ResponseCode_2","227132e0-6d4b-4c70-9645-800ece10e751","True"
"ResponseCode_3","2ededac4-57ed-4d0e-8f9e-ffeb06cd89f6","True"
"ResponseCode_4","61e9be89-87e6-4803-9040-61127c2c252f","True"
"ResponseCode_5","c18ce9d0-40d8-4097-9514-fbf727aa3e8c","True"
"ResponseCode_6","cd682af1-ab7f-44bb-8c9b-876484ad52dd","True"
"ResponseCode_7","30c66a9c-f132-4281-a721-2a0a0cb0470b","True"
