"id","responseCodeEnabled","uuid:ID"
"ResponseCode_1","True","d5a93ea4-5943-41d8-865e-7fd837aff459"
"ResponseCode_2","True","86612a9a-4ece-4bf7-a6d8-fdb844215eee"
"ResponseCode_3","True","0616ad89-10eb-47e9-abf2-c15328a276d7"
"ResponseCode_4","True","7fd68de3-5fff-4f84-af2e-ba3be8794cf7"
"ResponseCode_5","True","c1685766-a05b-479c-85ba-a5399714567c"
"ResponseCode_6","True","4473cdfa-e06c-4f41-9e1e-f18fe5163c54"
"ResponseCode_7","True","08fa3dd9-1447-4b43-9c20-f21634231161"
