"id","uuid:ID"
"StudyCell_1","0691f0f6-5b96-4b60-95c0-9506dc0f3d65"
"StudyCell_2","3da72126-fcfb-4f2b-847a-aee947d78007"
"StudyCell_3","555e2f4c-6dcb-46c2-9c28-0c63872f0f2b"
"StudyCell_4","dd274e56-bc51-45e2-857d-33524f95afa9"
"StudyCell_5","ee7820c5-33cb-44c4-81a5-0af16eef7a5c"
"StudyCell_6","4306197c-d17f-45a7-a16a-d97354acf58e"
"StudyCell_7","f8c79d2a-3457-4763-a283-a268c104b436"
"StudyCell_8","ebd2d3c3-85ac-4bf7-8074-e83c32d137e9"
