":START_ID",":END_ID"
"8f2c733c-c4ca-41ed-a3d4-e6954ff0b2a8","fefac8c5-e5bb-4b21-9d9f-9f95a7aeaf78"
"fefac8c5-e5bb-4b21-9d9f-9f95a7aeaf78","3b178b88-e3a2-4a96-9009-4760a15601f5"
"3b178b88-e3a2-4a96-9009-4760a15601f5","a8b89afa-f79d-46d4-9a8b-abedd3187c68"
"a8b89afa-f79d-46d4-9a8b-abedd3187c68","d5a9083f-cb9a-4f24-87c3-53f1745f65a5"
"d5a9083f-cb9a-4f24-87c3-53f1745f65a5","b04eeb2e-df8d-49bf-ad19-417d7d817bcb"
"04d682d3-4b92-405a-b052-27e73eebe323","c11f079f-6412-4c26-9056-0c1615f0b052"
"c11f079f-6412-4c26-9056-0c1615f0b052","21b906af-b940-4b44-9ead-57aa5404547c"
"21b906af-b940-4b44-9ead-57aa5404547c","31a60173-684c-4b2d-a45b-ee35f0aa8062"
"42c92cdd-2195-4f03-8181-6948e0020508","7ff5462e-ff04-4af0-9754-0d6ecb09fc03"
"7ff5462e-ff04-4af0-9754-0d6ecb09fc03","f8886a2b-f8eb-4c82-9acf-3d191c63b31c"
"f8886a2b-f8eb-4c82-9acf-3d191c63b31c","cdc882f6-7992-4068-a3bb-6e3238d7d273"
