"uuid:ID","isEnabled","id"
"b8040de2-c14e-460e-ad5b-8f0d5213e273","True","ResponseCode_1"
"c142d8a3-e60f-4227-9ff6-f49187b848b2","True","ResponseCode_2"
"81db84b5-704d-465a-ab66-1f08426a0afb","True","ResponseCode_3"
"d2d76f69-cc13-4e88-b508-99825cf3f5ce","True","ResponseCode_4"
"0cfcacb4-2244-4cfb-a5e1-be0a28625d1c","True","ResponseCode_5"
