"id","responseCodeEnabled","uuid:ID"
"ResponseCode_1","True","cc8fbb24-1bd5-46fa-b7a5-26d820c8fc7e"
"ResponseCode_2","True","2d373912-c15c-425b-954e-2759690e575f"
"ResponseCode_3","True","6a946f28-3766-415f-85c1-c077bbf2bcd9"
"ResponseCode_7","True","8b0a9495-45df-448b-a85a-06fd22750fbd"
"ResponseCode_9","True","bc8a486a-6d32-470a-9fa2-810d1fe9aaee"
"ResponseCode_10","True","24d19c6d-6752-40d8-92ff-26d6bfab19be"
"ResponseCode_11","True","adbd3578-52f9-4cb3-8165-fcb88e87e1d9"
