"id","uuid:ID"
"StudyCell_1","7b5c753c-a833-4bf0-84d8-1f0f45edf3a8"
"StudyCell_2","a0228627-6454-45e4-a6a9-3d7946741649"
"StudyCell_3","5c2835c5-582a-4d34-a4d3-923839f21660"
"StudyCell_4","29f2a389-b7d6-47f9-8b9c-2b4ade464bcd"
"StudyCell_5","5f6f32a2-9a1f-4540-9be6-99367e3f7abf"
"StudyCell_6","eae4fadf-2faa-4b9f-939e-4aabe7e5568d"
"StudyCell_7","632f71bb-5395-4830-a33b-e559857c5cb1"
"StudyCell_8","3dfd004b-35f1-46fa-b9c2-62bce81a02ed"
"StudyCell_9","d5a0e1ef-2eb3-4679-81b6-9327a87c1998"
"StudyCell_10","707edb2f-b4b5-469c-98ad-a184a90b0aaa"
"StudyCell_11","c49ff7e5-58b2-4bf0-98f9-2f76c726d52e"
"StudyCell_12","2f633790-5c5a-4297-9e44-ce2c413bacbc"
"StudyCell_13","78877bfa-1515-4e4b-b7ce-1c611d5a933e"
"StudyCell_14","88f4754d-bc76-44c1-950e-7d7192bcec2a"
"StudyCell_15","d3163859-e754-4aef-a293-eeafd40ac995"
