"standardCodeAliases","id","uuid:ID"
"[]","AliasCode_8","db807fcf-9ffa-4ae3-9fab-90b2cac8b587"
"[]","AliasCode_9","e324f7e3-3753-41ea-b90d-14207bfeb8d3"
"[]","AliasCode_10","57c2f4e4-0b7e-4b41-ac43-f6dbc6114a45"
"[]","AliasCode_11","54502566-81b6-4ed4-b429-e04081bd2173"
"[]","AliasCode_12","211a86b6-d816-4bc1-b5d9-23f99d7c7213"
"[]","AliasCode_13","62d045b4-9dd3-436c-9cab-1ff3c5295000"
"[]","AliasCode_14","65341010-e6ac-4d37-b74c-0dbdbc60bf46"
"[]","AliasCode_15","a02e8d16-84d2-4703-b2b1-b42b670e6456"
"[]","AliasCode_16","f10ee4d9-b9b7-40ef-ad25-b4c493b5852f"
"[]","AliasCode_17","63cdbb0c-a03e-4601-9045-85a2fdbf480f"
"[]","AliasCode_18","51180144-8e44-4dc1-8920-cfb535b8e2ad"
"[]","AliasCode_19","0172fd82-dbaf-4021-8787-3f6452255d43"
"[]","AliasCode_20","a2de5643-b1c5-4d05-b6da-0ecc0d94d2f6"
"[]","AliasCode_6","5db018ff-6fe4-48aa-8571-b33ed7fe5efe"
"[]","AliasCode_22","3229ec8b-c0d7-459a-9822-f196de57cd38"
"[]","AliasCode_23","632b7279-878c-4868-ab5e-8f71d75cbd6a"
"[]","AliasCode_24","82554f52-cea6-4444-be51-d07a6f812ee0"
"[]","AliasCode_25","6f7492f8-fed5-4bed-bbb0-83f95daaf6a9"
"[]","AliasCode_26","7f975f37-ebf9-40b7-bbce-2617196bfb6e"
"[]","AliasCode_27","7ffc6279-9b34-40e2-94b5-77125ae96ced"
"[]","AliasCode_21","81db4e4b-0625-454b-b00b-7bb03f66ee45"
"[]","AliasCode_29","00dd8840-da2e-459a-ab2c-ddc694fee658"
"[]","AliasCode_30","ce2a6294-70b1-41c1-b91d-5d417a618e75"
"[]","AliasCode_31","5ab8953a-f1c5-4728-a702-d5184b21654a"
"[]","AliasCode_32","d7ad96a8-11b1-472c-b578-e14c9536b28a"
"[]","AliasCode_33","71620cc7-7c54-414b-b52a-c16f93ea3fa9"
"[]","AliasCode_34","2233d0aa-e12b-4770-bfcb-e44c70286a39"
"[]","AliasCode_28","08de3404-20a5-4b2c-a574-208fef7fdeeb"
"[]","AliasCode_36","61ef54c6-2a3d-4262-a5dd-da2149f17163"
"[]","AliasCode_37","4e6e1891-13fb-4a36-a0b3-be497f7fcb56"
"[]","AliasCode_38","1c71b3fd-a923-4d26-b813-6ef57bd357ff"
"[]","AliasCode_35","b23f9470-7b21-4007-bc92-fdde54fcb5b9"
"[]","AliasCode_40","65438497-a005-481c-97ad-89439e2b2acb"
"[]","AliasCode_41","7f2d99e1-3dd3-45d7-ada6-4df41bbdfa20"
"[]","AliasCode_39","76f0a4b1-ef1e-48ef-88f4-5e5d1ab89eb0"
"[]","AliasCode_43","8e9eed80-1403-45ba-a4df-d02fab75f0b4"
"[]","AliasCode_44","9613127f-0a6c-4bc3-a0bc-a476ab9eaf60"
"[]","AliasCode_42","d35f2030-3762-4310-a444-4e4a79d76e33"
"[]","AliasCode_46","416c1d40-920a-4e23-a784-28678a9ddbda"
"[]","AliasCode_47","fb96085f-0be7-4a1d-8a50-c9834f48bfd7"
"[]","AliasCode_48","e76bf413-09a6-42e1-a333-dbd681087476"
"[]","AliasCode_49","ac9903e5-ce5f-44df-8330-0f7dc2a3956f"
"[]","AliasCode_45","b306a4e1-6ecc-44b1-943b-e8935a70d9d9"
"[]","AliasCode_51","3347bd89-9515-4569-90da-15fa78181a74"
"[]","AliasCode_52","ed15509f-8c3b-496e-a70a-3ae254139cf8"
"[]","AliasCode_53","9cb63395-fe41-48b4-974b-796bd73633a5"
"[]","AliasCode_54","b1393d4c-46c1-40f3-9543-99ebeba8a695"
"[]","AliasCode_50","61de52e2-1531-4941-b4dc-bf6d60a528a6"
"[]","AliasCode_56","8bc59041-b605-4db1-8972-b6b904fe9f3b"
"[]","AliasCode_57","b47e5c32-4caf-4972-89da-a5c5bdeb2f7d"
"[]","AliasCode_58","ec335955-f513-47c5-910d-c60bff9b0c97"
"[]","AliasCode_59","15db2295-b5a7-47ec-a595-f7be08385abf"
"[]","AliasCode_55","c21c4ca6-a14b-44c4-b9e4-f5b67dbd701c"
"[]","AliasCode_61","06d58e7c-0798-46ef-829a-b819e1460741"
"[]","AliasCode_62","32fb6776-b0e0-41d8-b849-2c036defd4c1"
"[]","AliasCode_63","d09302eb-b8a2-40da-96f0-787f430e2cac"
"[]","AliasCode_64","84fb0f08-2387-4db4-81e4-427cb98a64d8"
"[]","AliasCode_60","7c1bd3d2-d38c-44c5-b1bb-da75db44f944"
"[]","AliasCode_66","816e6115-f392-4cc7-af2a-86bd24288b1a"
"[]","AliasCode_67","20dd193a-20a3-4a48-9148-8c802d9b569d"
"[]","AliasCode_68","288718a5-ec3c-4758-9a39-4ef51d761605"
"[]","AliasCode_69","fb5808ab-b8bc-4388-bc42-66fef608ceb0"
"[]","AliasCode_65","12fbad5b-4680-4747-8c5c-5b04ed8e88c5"
"[]","AliasCode_71","2835ca11-ac32-4d05-af1d-f708ecc1dcb8"
"[]","AliasCode_72","183c8b22-9070-45e3-a63b-ff120a6d809e"
"[]","AliasCode_73","16b98870-eb97-468c-9c4d-b45f240e79c6"
"[]","AliasCode_74","c8fbe7c0-eff4-43cc-a976-491aa57289cd"
"[]","AliasCode_70","e12309df-6d76-4cbd-8430-8343674e6914"
"[]","AliasCode_76","02560f42-2a84-448a-a735-5341f64e3a42"
"[]","AliasCode_77","6b716aa1-ed1d-4630-8479-d55b76d3d6b0"
"[]","AliasCode_78","8ac4be9e-d7a4-4232-a9a2-50b4af934c04"
"[]","AliasCode_79","85ba53cf-a3ab-47ad-a7d5-da95acb520d0"
"[]","AliasCode_75","8c4412ba-e79a-42d6-9c84-0ab3680ed5d5"
"[]","AliasCode_81","20fb73dc-da4b-4cd0-b2a8-83184ec9edb1"
"[]","AliasCode_82","df078f82-1062-47fc-80c5-e3aa77725eaf"
"[]","AliasCode_83","03719e16-1953-42aa-996f-059c3ac203c7"
"[]","AliasCode_84","d806fa83-ea3a-425c-b46b-bd2480699c6e"
"[]","AliasCode_85","4b01336a-8953-44d5-b7f4-9f4dd84fba2b"
"[]","AliasCode_86","870d19f3-8ee8-470d-b4fd-9534f3efe31e"
"[]","AliasCode_80","45f34997-5e54-4bc1-bf89-6d936ff0d83b"
"[]","AliasCode_88","9b7aee73-acaf-4fe0-9ff5-bdef6bbbd008"
"[]","AliasCode_89","0d77112a-dcbb-41af-adea-05016f8ff553"
"[]","AliasCode_90","2b507d1a-41f7-4672-a296-e28489a4fd28"
"[]","AliasCode_91","5579ac39-57a5-4b30-83fd-36458a741678"
"[]","AliasCode_92","73b6c626-9903-456c-9040-9cce2343b267"
"[]","AliasCode_93","c394bb6f-de1c-4eed-8c49-39ac71e6d699"
"[]","AliasCode_87","02621ab8-d97f-4e89-962c-d9027d5dc1cf"
"[]","AliasCode_95","03abe938-8e7a-4191-ab14-e696b94c5941"
"[]","AliasCode_96","aedb3835-5e56-44d7-9865-b441c1fdd388"
"[]","AliasCode_97","f39caac6-8abf-4be6-ad79-c7ab108c5525"
"[]","AliasCode_98","afef9390-194b-46fd-953d-c1bd84833a8d"
"[]","AliasCode_99","e5efee36-af80-4b28-aae8-cff2201a725f"
"[]","AliasCode_100","7fb932bd-13ce-422c-ac1a-97a9b29e4815"
"[]","AliasCode_94","9f9bcc6e-766c-4af0-8b25-3d3ad4c9c8af"
"[]","AliasCode_102","4ddb9483-a947-4383-960c-b9fe507159ea"
"[]","AliasCode_103","c70406f6-e1ae-47fb-921b-35813ecd64d9"
"[]","AliasCode_104","18c1c6e0-7e7f-4a8d-83ab-ceae892f2a81"
"[]","AliasCode_105","329befb8-7a87-449b-ba9a-8d1f58e07d11"
"[]","AliasCode_106","71353e7b-92ce-448e-a2ee-a119be165d35"
"[]","AliasCode_107","6417a57b-53b1-4884-8ef8-17e52df3563c"
"[]","AliasCode_101","055df9e3-812c-4232-a0c2-9a0c1a660456"
"[]","AliasCode_5","edaabab6-5fad-465f-8565-330233aafecd"
"[]","AliasCode_2","0cb48a46-0f0b-4d2d-92af-9d404215cc7b"
