"instanceType","id","uuid:ID"
"StudyCell","StudyCell_1","ab56fb06-0403-463c-9ad7-23ec812c609e"
"StudyCell","StudyCell_2","1949b61c-6bf7-4bd6-b976-a2a4633509b5"
"StudyCell","StudyCell_3","7ab65018-6f1b-4557-b574-026f57d8dfdb"
"StudyCell","StudyCell_4","042920f0-a7f9-445b-825f-4482fbc3b18e"
"StudyCell","StudyCell_5","a3d4e17f-69ed-4b84-8c4b-b7ce27ec6046"
"StudyCell","StudyCell_6","d692c395-bd9f-4fbd-bd67-986f40034016"
"StudyCell","StudyCell_7","ffa44888-cb93-4f0b-bae0-3a6488820906"
"StudyCell","StudyCell_8","73402377-2339-41d3-bf48-8ec41d1715f2"
"StudyCell","StudyCell_9","8656bb68-3ce6-48ae-aab3-578a6fc37a77"
"StudyCell","StudyCell_10","35dd7044-929f-4ba7-b1fc-19f2acdd7e03"
"StudyCell","StudyCell_11","a34074c9-8331-4690-99c1-ce908b192200"
"StudyCell","StudyCell_12","176b5345-9fa6-4455-acb7-2ae854a9a997"
"StudyCell","StudyCell_13","ae50292d-fabf-4c58-be90-a08a47c56c91"
"StudyCell","StudyCell_14","8e92ce8c-9877-4cc2-890a-d1d297dd113f"
"StudyCell","StudyCell_15","db6cf316-8b1d-4cc6-9f26-3f44e05598c6"
