"uuid:ID","id","instanceType"
"7f88e872-788a-4a72-9d73-fa93e5bb3322","StudyCell_1","StudyCell"
"7a0ea3cf-034e-4ef3-a328-7f60c35e5298","StudyCell_2","StudyCell"
"cc47d30f-d0b8-4def-a696-6b2f754f6144","StudyCell_3","StudyCell"
"4ccf84cb-bdc4-410a-bf9d-843d9e8cb493","StudyCell_4","StudyCell"
"198681cf-2f9f-41fc-a9cb-e655af25c5ad","StudyCell_5","StudyCell"
"e9f75fe0-fe41-4903-926d-4039e067f425","StudyCell_6","StudyCell"
"9fb646b7-a15e-471c-96ee-43b43a51cd7c","StudyCell_7","StudyCell"
"bcc51f30-0933-4688-b333-e39c255ed7a7","StudyCell_8","StudyCell"
"e569cc29-d6b3-4496-8054-dc18f61faf3d","StudyCell_9","StudyCell"
"d56740ab-04fe-4787-a748-f1b942866650","StudyCell_10","StudyCell"
"10373fa0-99d1-4b46-8590-7b098b4633b2","StudyCell_11","StudyCell"
"60381c74-609b-438b-919e-741d50461aa1","StudyCell_12","StudyCell"
"26a9fbbf-bce1-454a-9177-045b13f9ed77","StudyCell_13","StudyCell"
"a72240be-f421-428b-8818-8a56dfe58397","StudyCell_14","StudyCell"
"0fa6afed-42fe-4f42-a2dd-28d7dc8031e3","StudyCell_15","StudyCell"
