"id","uuid:ID"
"StudyCell_1","93dfb99f-a4ae-4d85-9ef3-4014f1784739"
"StudyCell_2","9547d785-cef4-4beb-b821-e691b92414c1"
"StudyCell_3","eb59f370-2948-405a-b450-13808bad725f"
"StudyCell_4","d2b9dbdf-7199-4150-9ec6-28dba54310b5"
"StudyCell_5","eba6ba42-99d1-477d-a27f-1acf3ad5b15f"
"StudyCell_6","61271d27-95d9-41b9-8b86-cccd149b5729"
"StudyCell_7","3c444741-e9c0-4df2-8c0a-0ff6c6e6163e"
"StudyCell_8","7b35f10d-c867-4436-8600-12671a9e5b71"
"StudyCell_9","b3857310-f8f0-4c54-9d9b-00b57daa1510"
"StudyCell_10","69873e9e-7c04-476b-9645-512027b8b1fa"
"StudyCell_11","b76c301f-eead-49b1-ad29-7ca074bd2969"
"StudyCell_12","44a56d83-cb7c-437d-9151-874fd5a84a65"
"StudyCell_13","7a2c4e9d-18fa-41e2-bdcb-f437f03244d6"
"StudyCell_14","614be1a0-2738-421e-9d9e-0d7d18a22be5"
"StudyCell_15","2d61d394-e18f-4595-907e-1fdefb8293d6"
