"uuid:ID","id","instanceType"
"8d8e7922-7d1c-46a2-9d81-93f888d3e5f0","StudyCell_1","StudyCell"
"88192ac4-f524-4aa7-a2d7-ff1604a2bec5","StudyCell_2","StudyCell"
"40429f65-70c9-4c17-b6ad-179f54eccd89","StudyCell_3","StudyCell"
"43ca9270-672d-4017-b52f-56d5a4b418e6","StudyCell_4","StudyCell"
"a5973d86-5fa6-4744-a321-8b5d6c36b22e","StudyCell_5","StudyCell"
"be2368d2-9f05-434e-9d14-81fb7c50b4f3","StudyCell_6","StudyCell"
"ceb203b0-dc3a-46a5-8337-7b0971f7ca49","StudyCell_7","StudyCell"
"98f34fb0-de25-4301-aaf3-57b8eb92c5a5","StudyCell_8","StudyCell"
"7f8c5ee0-80a3-4095-8da1-c320d796f033","StudyCell_9","StudyCell"
"ceb8ce93-a8d6-49f3-8e0e-a923bf538ad9","StudyCell_10","StudyCell"
"b04e8b58-0eb8-4f48-a201-904933744209","StudyCell_11","StudyCell"
"926fbd2c-33b4-49f5-95d0-fe2eaa0c9109","StudyCell_12","StudyCell"
"3d060655-8c60-4013-9af7-a6635d69fddc","StudyCell_13","StudyCell"
"eee7668d-f4f5-4ccb-94eb-eb8756f0985f","StudyCell_14","StudyCell"
"5eee0b97-0854-4572-87e0-04e1d71002e4","StudyCell_15","StudyCell"
