"instanceType","uuid:ID","id"
"GeographicScope","2788cc67-b5a5-4887-bd3f-e7a2f77bcc69","GeographicScope_1"
"GeographicScope","ad0c959b-a1df-4816-99c0-98c5b02cf90a","GeographicScope_2"
