"standardCodeAliases","id","uuid:ID"
"[]","AliasCode_152","0b9f6a45-0a15-47a8-aa5d-6cb1c933110c"
"[]","AliasCode_148","2798c372-0cc5-4bd0-8ae4-6e6078fdca10"
"[]","AliasCode_7","3eda9530-998a-44f7-b8ec-8dfed186af4d"
"[]","AliasCode_8","421d298a-5b99-4379-acc3-7df56bbc1fd4"
"[]","AliasCode_9","50b4ebd6-3619-4e13-850b-d1db13b9b660"
"[]","AliasCode_10","fb9eabb0-6e93-4e69-89ee-7756fefb5e39"
"[]","AliasCode_11","88d6a3bd-3e1b-452b-83e5-7b7166b95574"
"[]","AliasCode_12","c8c6be58-82de-4c8d-a4b7-f3e592b2ca95"
"[]","AliasCode_13","b470d252-2851-439c-b184-f8b62e961fbb"
"[]","AliasCode_14","4c1e245e-c95f-4737-a3ff-2473ca785455"
"[]","AliasCode_15","3baf2eef-74ff-412f-ae03-f8f9966b324d"
"[]","AliasCode_16","e44e960b-0a96-4299-b66f-133c6e952ebf"
"[]","AliasCode_17","426f2681-717c-4691-813e-bb2e5e0b6bff"
"[]","AliasCode_18","0b95452c-c7d8-40ff-bec6-6e47fa9b713e"
"[]","AliasCode_19","65c3d63c-f550-4161-a33b-849b6ca2bf9c"
"[]","AliasCode_20","a2a77b9f-0bf3-4bc3-b9fa-420b35f3f136"
"[]","AliasCode_6","301e8d0d-2169-4613-9561-03bda53ce4f6"
"[]","AliasCode_22","cdc270dc-0aa3-4b6a-96f3-6ca37b1ef9ca"
"[]","AliasCode_23","7541cd61-e422-4218-aad0-9839147c2610"
"[]","AliasCode_24","372ab2df-7dc0-4794-bdcb-0764dee0da25"
"[]","AliasCode_25","d80373ed-8ee0-4410-b0c2-f6c01df4078e"
"[]","AliasCode_26","143f5386-f27b-41ac-a40e-1bdccaf54216"
"[]","AliasCode_27","024e374d-b089-4ab0-a61c-316fd24e09ee"
"[]","AliasCode_21","2e0bab56-b1a1-40ff-805d-616740c6faeb"
"[]","AliasCode_29","7300333c-d691-454a-a661-f35dac8c6bc4"
"[]","AliasCode_30","3f1d8ce1-cea7-47f9-9fe0-356df5d9e3ad"
"[]","AliasCode_31","feec034b-fb3b-48e7-b116-ba81e9c5c368"
"[]","AliasCode_32","cadf35e9-8b17-4a1e-bdf5-f90b5531149f"
"[]","AliasCode_33","7321b7c2-e953-4158-aef0-622b36abb5c0"
"[]","AliasCode_34","80a6dd46-682f-4ced-ad6c-18239be896ba"
"[]","AliasCode_28","837676ed-91e0-42e4-90b3-3d406e4a031a"
"[]","AliasCode_36","ef07fd0b-aefe-4756-9ab7-3de36bdd677d"
"[]","AliasCode_37","f1526f69-01dc-4dad-8697-fb606f24d503"
"[]","AliasCode_38","cb6f18d1-9320-400d-ab9f-93bf22e66b86"
"[]","AliasCode_35","70a2a503-7c3e-4c40-96c9-de9e280b1980"
"[]","AliasCode_40","d41489bd-7fc9-456a-a630-c90d1a7fbcb5"
"[]","AliasCode_41","0ab53666-2e9a-4aa5-9aa6-4be73454ec55"
"[]","AliasCode_39","55f6da2f-15f3-4067-a788-d5d9c9ba01f0"
"[]","AliasCode_43","bb02890d-3086-47a9-9e38-b48f01098205"
"[]","AliasCode_44","fccfa11d-a466-49ad-85e0-e5a03c064029"
"[]","AliasCode_42","f02afd6f-c01a-4e26-ae00-e3c5892f1647"
"[]","AliasCode_46","88f3e8ba-8d16-4668-af38-0f7ae4a567d5"
"[]","AliasCode_47","503977ff-13ff-4d00-9f23-0824e89eccf9"
"[]","AliasCode_48","69c5a467-9052-4e9e-83db-dd1ae242159e"
"[]","AliasCode_49","f02ef859-d874-4d91-8d29-48b855846e11"
"[]","AliasCode_45","0dc90ce7-4970-45ff-86d4-ff3faa372077"
"[]","AliasCode_51","74fcdde3-37c0-4aef-9a94-e127d4eb9a58"
"[]","AliasCode_52","3e6a55ed-3b7f-483c-8fd4-33f6199b9245"
"[]","AliasCode_53","927614d8-85ad-42d2-9860-96e4fe7bccc4"
"[]","AliasCode_54","4b0a7d19-a973-45ec-b7a9-0c08fb60353b"
"[]","AliasCode_50","ee4e4137-e633-4612-bf8d-5c25c6986a19"
"[]","AliasCode_56","90693b96-cd1f-48e3-bfd0-ed218fab37ec"
"[]","AliasCode_57","f2d70ba9-5350-470e-925e-6a10e5dd0a37"
"[]","AliasCode_58","b350e1e4-a6fd-4a3e-a91b-8dac64222f91"
"[]","AliasCode_59","3148397b-3a71-46fb-bab9-dd80eed4ae39"
"[]","AliasCode_55","643dfd1e-3ecb-44f8-8415-7374f4e07fdf"
"[]","AliasCode_61","8b79b83c-d71b-469c-be92-0bb7f7853b37"
"[]","AliasCode_62","91e3262b-7ca7-4132-8cc8-5e42b3aa4471"
"[]","AliasCode_63","f43592a4-1b0e-4563-be7f-c5f5cfe42b42"
"[]","AliasCode_64","acfd49db-f2f4-41db-867b-e6de48c60542"
"[]","AliasCode_60","19d7387f-c2fe-4e2c-9730-c94972c04264"
"[]","AliasCode_66","b4c47dfe-296c-4d1c-affa-d2247e41c3b9"
"[]","AliasCode_67","81ff3d29-8fa7-496e-a9d1-9a4a2ca2132e"
"[]","AliasCode_68","3b3ecfd5-be9d-436a-9e0a-5b8f006c881b"
"[]","AliasCode_69","0f41b556-e5f9-4b7c-83db-ac1d3a09cd8b"
"[]","AliasCode_65","2e838906-1976-4d3f-8959-ca585f93ac87"
"[]","AliasCode_71","74763fbc-cec2-4b03-ac13-d7a542aa324a"
"[]","AliasCode_72","b2561a10-ad3f-4055-a693-f7971e5d7ccc"
"[]","AliasCode_73","6fd8b8a9-5d31-451c-8293-5d0c6488519a"
"[]","AliasCode_74","83c25884-f739-4cad-ae4e-3c7bcf294999"
"[]","AliasCode_70","e2322991-a54c-468b-97b9-d226b8830f69"
"[]","AliasCode_76","854c4a21-8dcc-4a2e-915b-988ea37b4dc1"
"[]","AliasCode_77","6eb6f340-fe45-4796-a0ab-a7c0965a25f7"
"[]","AliasCode_78","8b86f24c-c7e3-4edc-856f-527d9a73b5a3"
"[]","AliasCode_79","dc0c88b1-8ed8-496a-90bc-88cbe873d333"
"[]","AliasCode_75","0f2efd71-591d-4a4c-813a-6e6479538a2a"
"[]","AliasCode_81","0f3b81de-abfa-48d7-92b4-302d986df719"
"[]","AliasCode_82","7f0f4a77-e729-461d-9986-796bd5f40419"
"[]","AliasCode_83","ecdc108f-c4c0-44a4-9896-2e87894d44bc"
"[]","AliasCode_84","40b5aca1-caa7-4757-a601-25f5afff501f"
"[]","AliasCode_85","525f0ba7-f1d9-48ae-b14f-eb521a12b0e3"
"[]","AliasCode_86","620e2bb8-e079-465a-9944-05d3d5f79bf9"
"[]","AliasCode_80","00420c4e-6e82-4a4d-8d95-c6583d353748"
"[]","AliasCode_88","770569ab-5c5a-4868-b26a-f8d9cb4cf4b8"
"[]","AliasCode_89","2c71353b-6372-40f6-87c3-f8d95a2ab967"
"[]","AliasCode_90","6f663057-e97e-43ad-9949-37e38a65d74a"
"[]","AliasCode_91","f0acddd6-b215-4ee9-b775-29e7102c0303"
"[]","AliasCode_92","fbb93712-1f82-437b-8b3d-e2e639fcc37a"
"[]","AliasCode_93","15728bfd-15cc-4c14-8be2-7c3a7a3fe24f"
"[]","AliasCode_87","cc663d83-2587-45db-ba52-4ad59ef4ce85"
"[]","AliasCode_95","32fbcdcf-0984-4bce-909a-dbe10db99c55"
"[]","AliasCode_96","2a859e43-1f7e-48f5-8394-960fbe835647"
"[]","AliasCode_97","90644530-6ce3-44eb-b301-361b8e489d0e"
"[]","AliasCode_98","67fb78c6-7b1c-415e-a664-b5a5d41875fd"
"[]","AliasCode_99","a595b76f-2808-4d07-ba22-28a25f4963ff"
"[]","AliasCode_100","72358657-35a3-43d7-9faa-70c5d406da54"
"[]","AliasCode_94","7c1ade55-b982-4a48-8bc1-f711bb7b73c0"
"[]","AliasCode_102","00b17fc3-d736-452c-bef0-b5f0646a6c5a"
"[]","AliasCode_103","4ed4ebe2-fe71-4a42-8d8c-a5a638069726"
"[]","AliasCode_104","987cae51-2728-4545-a691-8d255922e4cf"
"[]","AliasCode_105","e5dc39a1-3e80-4881-b34a-4273658023af"
"[]","AliasCode_106","40fd3d38-4c75-4019-8626-d1199c392154"
"[]","AliasCode_107","2483ab04-08f0-4bef-95fa-d74ba76608af"
"[]","AliasCode_101","c0a46d10-3600-4534-bfaf-0fce6df0a0a5"
"[]","AliasCode_5","6b80bbf1-a655-4027-94cb-f4fd262aa0bd"
"[]","AliasCode_2","f191aa1a-0205-456c-be7e-7ec90d82aab7"
