"uuid:ID","id","isEnabled"
"88822b03-cdea-4fd0-bea0-cd9e2fdc7c53","ResponseCode_1","True"
"4faa5af5-f4c5-4eeb-9669-b3768e0f4461","ResponseCode_2","True"
"a556e9f4-475f-49c0-b770-10d1f53fe213","ResponseCode_3","True"
"b09f0177-b727-42cc-a393-e2fa78cd0f58","ResponseCode_4","True"
"de03872a-3e2f-44d0-a505-f74f3cdfb023","ResponseCode_5","True"
