"instanceType","id","uuid:ID"
"GeographicScope","GeographicScope_1","0c7ecc54-463e-4ac5-a0c0-32ee06904356"
"GeographicScope","GeographicScope_2","77c5e30c-6cba-4cb9-8909-4b125a83d1ce"
