"id","uuid:ID","isEnabled"
"ResponseCode_1","c27c3026-b67f-48af-91fb-64b722c93bcd","True"
"ResponseCode_2","6abcbaff-7136-4592-adbd-91f601ea3b7c","True"
"ResponseCode_3","fe3f1a8a-10a3-4567-856e-5bf6a00796bf","True"
"ResponseCode_4","8fc9e605-1faf-4c0a-a9e1-4f78c2832060","True"
"ResponseCode_5","207156de-edcb-4044-8237-98e4e1524906","True"
