"uuid:ID","instanceType","id"
"07964bce-fcae-4c99-b489-781c8c68b6b7","StudyCell","StudyCell_1"
"391b376c-a3b6-402a-b535-6ac9e3178d4a","StudyCell","StudyCell_2"
"8bdd3522-4034-4972-85ee-e1e4de0d606e","StudyCell","StudyCell_3"
"24701efd-f673-404d-9f26-a88334ba1534","StudyCell","StudyCell_4"
"2c579074-a63c-4a13-befa-ef01dc230d76","StudyCell","StudyCell_5"
"63ff6d32-8726-4a3f-a49e-a0e7a938951b","StudyCell","StudyCell_6"
"0a050f09-db51-49ed-9b96-e66b49f459e4","StudyCell","StudyCell_7"
"ffc92cce-9f17-485c-8ef4-80289c3690e7","StudyCell","StudyCell_8"
"5386c42f-2a48-4a7e-afc7-fdadd104a02f","StudyCell","StudyCell_9"
"9c74be4d-3e5a-4eb7-bab8-b610cabb6e5d","StudyCell","StudyCell_10"
"876c73c2-ab35-49c5-8a4d-f9ade12bd6e7","StudyCell","StudyCell_11"
"348c7322-3fcc-462d-8fd6-471323066d94","StudyCell","StudyCell_12"
"24c47053-6606-46ab-9a99-b1b06edc79a8","StudyCell","StudyCell_13"
"638793a6-247b-497e-94fe-9ff9ceaf066b","StudyCell","StudyCell_14"
"fb82e3fc-c63e-4e3b-a133-ab7c079f743f","StudyCell","StudyCell_15"
