"instanceType","uuid:ID","id"
"StudyCell","c297c6a3-13ee-4bdf-847f-a9c000f27d3f","StudyCell_1"
"StudyCell","be9d414d-467c-402a-9bc6-88e746095eee","StudyCell_2"
"StudyCell","bdeb51ef-b6a5-412a-a7d1-0e5b9b9602b1","StudyCell_3"
"StudyCell","d1475d0b-b59b-4d83-8baf-ce71d689f91b","StudyCell_4"
"StudyCell","353a8ac7-6152-4dfb-883a-f2e54234cff2","StudyCell_5"
"StudyCell","90a2d270-3f0a-43ec-9cec-a6d6d51ae7b8","StudyCell_6"
"StudyCell","30fd3690-140b-4610-9702-5aa407bd90dc","StudyCell_7"
"StudyCell","11abfde3-3a33-48d4-ade7-45e2d2b17a90","StudyCell_8"
"StudyCell","0cc05d73-234b-4cde-bebe-35778266fd5a","StudyCell_9"
"StudyCell","ba9023fe-6829-42f4-a35b-94c1cbe56129","StudyCell_10"
"StudyCell","c1728135-587b-4b03-a735-51862fbd0a24","StudyCell_11"
"StudyCell","73333c71-dc9f-49bb-92b1-71098b8784ff","StudyCell_12"
"StudyCell","5a5f09c1-b239-44ea-964c-06d8e9aad661","StudyCell_13"
"StudyCell","28c74972-e76b-4c1b-8b7d-fc49ca929064","StudyCell_14"
"StudyCell","5d73f070-2d59-4f89-90f7-f07a187bff79","StudyCell_15"
