"id:ID","id","uuid"
"207","StudyCell_1","2ae6a012-af73-4364-9267-75b52d0782be"
"208","StudyCell_2","6e4b5494-0d44-4842-b3b4-ce120f9f9ec8"
"209","StudyCell_3","79517b72-b8d6-487f-9554-afa6dc68ab5c"
"210","StudyCell_4","bb544fea-a876-43b5-b688-dac062f6408c"
"211","StudyCell_5","74f3792f-81a8-445c-8dda-09a59d9f5b2e"
"212","StudyCell_6","7be3e88f-af03-46ae-bfe1-65ae9ccecd5e"
"213","StudyCell_7","b942a96a-cc02-4c75-98c9-8c2fc59394f4"
"214","StudyCell_8","9fdc070c-e18e-439f-a4a4-2679296c4a41"
