"responseCodeEnabled","id","uuid:ID"
"True","ResponseCode_1","3499b5e3-570e-4ebf-9567-722b0ec6a0f0"
"True","ResponseCode_2","79bb7a94-4114-47c9-8605-6040d253db4f"
"True","ResponseCode_3","f7d0ed08-62c7-484c-a109-7d6a48a21d37"
"True","ResponseCode_4","bb1c81f9-c077-40e0-9bf1-7d2f70c3c0bc"
"True","ResponseCode_5","edb5465b-d2fc-4598-a820-3507282b10d0"
"True","ResponseCode_6","b4a6f1e8-0a8f-4999-9750-9ca89f48e11d"
"True","ResponseCode_7","ec5bfca9-01e4-40f4-925b-202e631a48af"
