"uuid:ID","id","isEnabled"
"24550649-17e7-4fdd-b6eb-4a95fdf1af1e","ResponseCode_1","True"
"0dd1cc6e-8be3-48cd-9673-d5ee392bc5d0","ResponseCode_2","True"
"949c2638-51cb-4fe8-8f7f-0c461c816cd6","ResponseCode_3","True"
"95de95e0-47d2-4715-bd97-6cf8c615c5ae","ResponseCode_4","True"
"a34edc92-eb6e-46fe-817c-0a4911570d8a","ResponseCode_5","True"
