"instanceType","id","uuid:ID"
"GEOGRAPHIC_SCOPE","GeographicScope_1","a197a748-a462-47d5-94b8-065f4ae6ae07"
"GEOGRAPHIC_SCOPE","GeographicScope_2","d3cea9f5-6172-4da4-ab53-62446b89c6b9"
