"standardCodeAliases","uuid:ID","id"
"[]","263f349f-818c-4b86-8898-6a9ef0522d9c","AliasCode_1"
"[]","f786a059-f3e1-4f88-9be5-aa128307a40b","AliasCode_4"
"[]","9efc88a3-6342-4810-99d3-3cf06ac6c5bf","AliasCode_3"
"[]","c7a46d5e-2da3-4827-b5a9-9e3b3ff2952b","AliasCode_6"
"[]","b985fff2-77de-4293-9ae3-5f6b00ab37b8","AliasCode_5"
"[]","facb5483-e8a4-458f-a278-5a801c588560","AliasCode_8"
"[]","7c4a1451-0f32-4f09-916a-8bd0a01fbe58","AliasCode_9"
"[]","c240deab-de9c-433d-9cd6-f40c003ab01e","AliasCode_7"
"[]","806268e9-8696-4f8c-856e-772f08d4fdaa","AliasCode_2"
