"id","uuid:ID"
"StudyCell_1","904951f3-4cb7-48e8-84f3-71d1da1142d9"
"StudyCell_2","8829e7f6-dbcc-4f81-8687-c2416cd561cb"
"StudyCell_3","14e564c0-0362-48bb-ad39-72871e62ba31"
"StudyCell_4","c9d33f0c-4e68-400f-933a-b599649e66f1"
"StudyCell_5","15cb2519-ab44-444d-b151-1e0742c0257f"
"StudyCell_6","8144a97f-fda2-4947-b09c-96b0156d3c5e"
"StudyCell_7","102e61a1-62ef-4c1b-827e-a52fd1d7d6ef"
"StudyCell_8","ba14165d-f5f0-400b-9877-aa3a8fc17a4f"
"StudyCell_9","1ef4a4af-25d8-4daf-a35c-e9587446d19d"
"StudyCell_10","bd5c6f37-43b6-444e-b382-cb759a50b2ec"
"StudyCell_11","cdb5b7c0-3ece-43e5-9420-61d9608e11eb"
"StudyCell_12","a39d2e5c-4ff8-48b4-8c4d-0a78fa65fae7"
"StudyCell_13","7ed88a3a-e0eb-4213-a0ba-8eb7a626df71"
"StudyCell_14","75999bfb-32ad-4817-830b-c0434f75e9a5"
"StudyCell_15","a4a8c265-42cb-42e3-8e5d-90c9ec88205a"
