"uuid:ID","isEnabled","id"
"341d536f-a3cf-48ab-88b9-01e70cdeebc7","True","ResponseCode_1"
"461667c9-9bd9-412d-a0f6-de89c6d6eec6","True","ResponseCode_2"
"2313faa1-836e-49fa-9996-8f6dd6881bbf","True","ResponseCode_3"
"3beeaa84-e9d9-4a8f-9ea2-4fdab87adc68","True","ResponseCode_4"
"3e2f9682-7ec4-4f87-8b17-622cd09d1953","True","ResponseCode_5"
