"uuid:ID","id","instanceType"
"3aebe149-bcb6-41e0-b603-f4fd84e73f2e","StudyCell_1","StudyCell"
"e10cc2ab-297d-4498-b1b6-4db2251c78ea","StudyCell_2","StudyCell"
"6c096afa-2970-4c76-ba2a-ade6c714f140","StudyCell_3","StudyCell"
"4a27b315-e04c-4bc0-ae55-624eccff4d18","StudyCell_4","StudyCell"
"bbf15050-8182-423c-a8d1-5ef729102262","StudyCell_5","StudyCell"
"5672b2a5-3283-46ae-9003-2999441bb0aa","StudyCell_6","StudyCell"
"d2470073-aea6-4628-9558-f1a4e6352d0c","StudyCell_7","StudyCell"
"a76029d9-4672-48e1-b720-3e77cf6e7359","StudyCell_8","StudyCell"
"d8b186ea-c001-48bb-bca7-3826786c549c","StudyCell_9","StudyCell"
"547c1940-4fe9-4b16-9b31-fb090c642d82","StudyCell_10","StudyCell"
"1225ed3b-800d-40b8-a932-85cbf2107e91","StudyCell_11","StudyCell"
"e081eac1-8f32-4088-ab6f-e691f354515d","StudyCell_12","StudyCell"
"0eaccdd1-edc2-4042-816d-81485a105afc","StudyCell_13","StudyCell"
"00e4849d-9a64-4604-a6fa-df6cd7d28d01","StudyCell_14","StudyCell"
"d01e1638-1571-4b27-8c96-18618229744f","StudyCell_15","StudyCell"
