"uuid:ID","id","instanceType"
"35d88b3d-4063-4af6-b293-599a4d4035db","StudyCell_1","StudyCell"
"ce31448e-fedd-40c1-9010-f0d56d46fc3b","StudyCell_2","StudyCell"
"be2736fd-f8bb-499c-a70a-64b1768df9b0","StudyCell_3","StudyCell"
"493d532e-3a8d-4c9a-97a2-caa201786d20","StudyCell_4","StudyCell"
"54f90543-3694-4fb5-a04a-5225046a8d01","StudyCell_5","StudyCell"
"ada58ca9-74a6-4b8b-ab2d-0ac24a36ddeb","StudyCell_6","StudyCell"
"3b0d711a-0393-4a41-8f4e-567b3d9a6b82","StudyCell_7","StudyCell"
"0cd944f7-a235-4106-b7db-68f5e8ba6872","StudyCell_8","StudyCell"
"baf9ff23-bb2c-4862-9042-d26371d2b70a","StudyCell_9","StudyCell"
"792d99dd-8f5a-49d7-a10a-294eb80fd256","StudyCell_10","StudyCell"
"d3a7c77a-c11b-491c-ad8b-a49745257801","StudyCell_11","StudyCell"
"a8f2c510-496e-4984-b60f-674196a34799","StudyCell_12","StudyCell"
"80a9277f-7510-48f8-9541-823b1c7ab3c1","StudyCell_13","StudyCell"
"ad96718e-ae2b-4fa6-96fb-8c0c91cbff0d","StudyCell_14","StudyCell"
"ec72f118-2618-40a1-ac87-ebb7ce6d6ab2","StudyCell_15","StudyCell"
