"uuid:ID","id","instanceType"
"3d1d370e-d601-4691-962b-fb4a18b66156","StudyCell_1","StudyCell"
"d18f7c06-08e0-4874-ba4a-2d5f011b032f","StudyCell_2","StudyCell"
"8b5af4dc-8ffc-474b-afd7-e70506000a21","StudyCell_3","StudyCell"
"93f42605-ce6a-457c-8c4a-9ced61c31e19","StudyCell_4","StudyCell"
"aec02f60-0f74-484e-9315-beb7751944cb","StudyCell_5","StudyCell"
"bd969a69-fe16-457d-ac03-c26cd9903d27","StudyCell_6","StudyCell"
"52c5756f-e49e-49ff-80ac-6a2d001ca96c","StudyCell_7","StudyCell"
"08c43eba-069f-4343-a354-f2755457e09a","StudyCell_8","StudyCell"
"7f85b865-76c9-49ca-ba27-a67978887826","StudyCell_9","StudyCell"
"edb6b14e-5556-4a71-94ad-ddee0c541088","StudyCell_10","StudyCell"
"061f0985-0c82-40be-b4d7-7532ba3934c5","StudyCell_11","StudyCell"
"7f89d964-f18e-4e0a-a5f0-c9432647dd34","StudyCell_12","StudyCell"
"b828dfbe-7027-4d8a-973c-d4ba64f57c83","StudyCell_13","StudyCell"
"7a8f3f4a-bca3-406e-8913-30b7dedb717d","StudyCell_14","StudyCell"
"297a2b21-daf5-4a06-b7f3-424db0ce0b24","StudyCell_15","StudyCell"
