"id","uuid:ID"
"StudyCell_1","23e73c96-e738-4093-9339-bf1f68729e75"
"StudyCell_2","63100fbd-671f-4868-8831-d1ffdd2af5ed"
"StudyCell_3","b5cb15d0-1b86-4a2b-a48d-e3d12a45268d"
"StudyCell_4","25d1c7b4-48ea-4259-b366-05cf8dbae97c"
"StudyCell_5","5eab3c53-cd93-4ca0-bf6e-23c6b08816fd"
"StudyCell_6","32d92a50-94fe-4453-abaa-a074224f8bf8"
"StudyCell_7","c5404717-fee1-487b-9a26-c012507a2e89"
"StudyCell_8","28c76ef1-0691-48ab-8f97-7f8c73eca7b8"
"StudyCell_9","5b686d90-644f-4ae3-b310-d49b34e2341c"
"StudyCell_10","9d0dee45-ab9d-4e53-9ea9-49cb8a9c8832"
"StudyCell_11","a344c99d-bd9e-437c-978e-c8a71d076bca"
"StudyCell_12","8ea9b0ed-e3c4-4f22-824d-545fdd6de08b"
"StudyCell_13","a193ce64-957d-42c3-9b42-19132f060b89"
"StudyCell_14","48d11faf-724d-4274-9389-b595bea0e83f"
"StudyCell_15","b8e1a0bd-9167-41e3-9693-1a2c0f911aca"
