"responseCodeEnabled","id","uuid:ID"
"True","ResponseCode_1","cddb86fa-055e-4e0b-9020-6e35e9dc1f5c"
"True","ResponseCode_2","78f4b453-3c45-40d8-9a0b-649a6c4360c7"
"True","ResponseCode_3","1bcee0e4-5168-458b-9b55-130be206cc29"
"True","ResponseCode_4","915ac15a-dfcd-47f8-ade0-fe61c06776d7"
"True","ResponseCode_5","58c06eab-7ee2-4a5d-ac3c-3eace45d93ae"
"True","ResponseCode_6","f1ed75be-e353-4cdf-80ef-232b30b98de6"
"True","ResponseCode_7","73b46de5-b084-4635-af28-53ed29bdb7d1"
