"uuid:ID","id","instanceType"
"9a0db1ec-ec88-412a-b175-7a8f51c9d143","StudyCell_1","StudyCell"
"c1486244-517e-46f3-8c50-d6d00ecc1dc9","StudyCell_2","StudyCell"
"35c2cfc5-4c9e-4d54-b6f6-381c5705f346","StudyCell_3","StudyCell"
"c8ca390d-66a0-4739-ac03-ef7bcdae4641","StudyCell_4","StudyCell"
"eb855f69-44fe-4b90-b17a-3150a28bc02d","StudyCell_5","StudyCell"
"cbcd4d63-f27b-4f23-9c27-fad7b3e5e4ed","StudyCell_6","StudyCell"
"c0092a5a-973d-4a28-8931-d2e675936a7a","StudyCell_7","StudyCell"
"b8851e38-6f14-4a4e-9afe-1a80ffb996cd","StudyCell_8","StudyCell"
"66dbff4e-3c4c-40e9-b355-918d3d646759","StudyCell_9","StudyCell"
"ba9fd5aa-8a10-43c6-8168-42732a9ff893","StudyCell_10","StudyCell"
"8c13761f-42f5-406d-9878-f1b19bc5ec2e","StudyCell_11","StudyCell"
"680f3eb3-7824-4e0e-9168-3625274d71e0","StudyCell_12","StudyCell"
"bc5e2a58-5d35-4aee-a987-9b2fe02b0c50","StudyCell_13","StudyCell"
"6e350855-76d9-4071-a3cd-11fc26435312","StudyCell_14","StudyCell"
"39ff75d6-1f91-46c9-ad32-faa90a793d4e","StudyCell_15","StudyCell"
