"id","isEnabled","uuid:ID"
"ResponseCode_1","True","084cf220-bca6-4251-ad42-944669b62df6"
"ResponseCode_2","True","d9d4d2b8-7262-445c-a5ec-7ea6e803173b"
"ResponseCode_3","True","6c4be8a7-823a-45c3-8de4-eddfd7551128"
"ResponseCode_4","True","5494c937-2646-4d5a-82ad-1c86a612f351"
"ResponseCode_5","True","f1d1e469-74a6-489c-b7bd-9e0d56bc0411"
