"instanceType","name","uuid:ID","label","isRequired","datatype","id","isEnabled"
"BiomedicalConceptProperty","LBTESTCD","69548efb-fa33-4409-8d7f-08df1b8dd30b","LBTESTCD","True","","BiomedicalConceptProperty_140","True"
"BiomedicalConceptProperty","LBORRES","9dee7c06-55bf-4d47-9687-7fc8021fb5e3","LBORRES","True","float","BiomedicalConceptProperty_141","True"
"BiomedicalConceptProperty","LBORRESU","454f017b-7600-44e3-b823-fec6fdf01ac2","LBORRESU","True","","BiomedicalConceptProperty_142","True"
"BiomedicalConceptProperty","LBSPEC","efeac602-15ad-4e38-83e6-3d63a94d5d62","LBSPEC","True","","BiomedicalConceptProperty_143","True"
"BiomedicalConceptProperty","LBFAST","b9b10866-ac23-428f-89a6-126c2d526699","LBFAST","True","","BiomedicalConceptProperty_144","True"
"BiomedicalConceptProperty","LBTESTCD","ef81b79f-a6b3-40b2-ad9b-b73fdc80d6c6","LBTESTCD","True","","BiomedicalConceptProperty_145","True"
"BiomedicalConceptProperty","LBORRES","c55de0fa-1900-41f0-81cb-78570fef8037","LBORRES","True","float","BiomedicalConceptProperty_146","True"
"BiomedicalConceptProperty","LBORRESU","2edb167d-4cf2-4905-8eb5-a237710e428f","LBORRESU","True","","BiomedicalConceptProperty_147","True"
"BiomedicalConceptProperty","LBSPEC","06eea301-2f39-499e-b765-e403162aab5e","LBSPEC","True","","BiomedicalConceptProperty_148","True"
"BiomedicalConceptProperty","LBFAST","5da90a93-7807-487e-83da-d759b677f973","LBFAST","True","","BiomedicalConceptProperty_149","True"
"BiomedicalConceptProperty","LBTESTCD","87e515f4-9112-4d7f-8a04-c9d8af879f14","LBTESTCD","True","","BiomedicalConceptProperty_150","True"
"BiomedicalConceptProperty","LBORRES","3353b648-9eb2-4998-a6eb-b0f42ada1e6b","LBORRES","True","float","BiomedicalConceptProperty_151","True"
"BiomedicalConceptProperty","LBORRESU","47e5cc44-457f-41cd-b516-46b7e37c2790","LBORRESU","True","","BiomedicalConceptProperty_152","True"
"BiomedicalConceptProperty","LBSPEC","cb9db64b-7d15-4603-9fc6-e5d38eaf64d5","LBSPEC","True","","BiomedicalConceptProperty_153","True"
"BiomedicalConceptProperty","LBFAST","d5d65e23-3f1c-4d2d-b38e-e6b6b5c739a8","LBFAST","True","","BiomedicalConceptProperty_154","True"
"BiomedicalConceptProperty","LBTESTCD","2dba3184-0ed4-4b36-8544-514ed9841b47","LBTESTCD","True","","BiomedicalConceptProperty_155","True"
"BiomedicalConceptProperty","LBORRES","e7aca480-d4a3-4671-b861-57f3883ac10d","LBORRES","True","float","BiomedicalConceptProperty_156","True"
"BiomedicalConceptProperty","LBORRESU","3eaf22e5-9974-4e2c-9b56-f4042e46d9f4","LBORRESU","True","","BiomedicalConceptProperty_157","True"
"BiomedicalConceptProperty","LBSPEC","6d94f14b-4de2-4175-ad15-85431dc775b5","LBSPEC","True","","BiomedicalConceptProperty_158","True"
"BiomedicalConceptProperty","LBFAST","133c5d69-07eb-4e9f-9c2a-20458370abd8","LBFAST","True","","BiomedicalConceptProperty_159","True"
"BiomedicalConceptProperty","LBTESTCD","f39ed259-0a9c-4d71-b782-9defe353870b","LBTESTCD","True","","BiomedicalConceptProperty_160","True"
"BiomedicalConceptProperty","LBORRES","cf2b5ea7-bb3c-4fef-8824-3308596c121d","LBORRES","True","float","BiomedicalConceptProperty_161","True"
"BiomedicalConceptProperty","LBORRESU","2c768e5c-4701-4ce2-aaf9-34a0b5785765","LBORRESU","True","","BiomedicalConceptProperty_162","True"
"BiomedicalConceptProperty","LBSPEC","cd585259-57a2-42da-99da-1e6a73a047a1","LBSPEC","True","","BiomedicalConceptProperty_163","True"
"BiomedicalConceptProperty","LBFAST","2c9e9422-f79c-4c35-b6d3-ccceff4a9510","LBFAST","True","","BiomedicalConceptProperty_164","True"
"BiomedicalConceptProperty","LBTESTCD","d163936a-e10b-42ed-870c-e672f23f1726","LBTESTCD","True","","BiomedicalConceptProperty_165","True"
"BiomedicalConceptProperty","LBORRES","54146560-1f82-45ad-b77e-91e6d549b5c6","LBORRES","True","float","BiomedicalConceptProperty_166","True"
"BiomedicalConceptProperty","LBORRESU","b431ab6d-7d15-4410-ace9-fdd35e4aa4c1","LBORRESU","True","","BiomedicalConceptProperty_167","True"
"BiomedicalConceptProperty","LBSPEC","b55778fe-d68a-4d66-b740-d47089e8b481","LBSPEC","True","","BiomedicalConceptProperty_168","True"
"BiomedicalConceptProperty","LBFAST","4c85a7a4-b0a4-4807-b393-afb12cdb25d5","LBFAST","True","","BiomedicalConceptProperty_169","True"
"BiomedicalConceptProperty","AETERM","b420ebdc-8327-4c03-b42f-e99650854e35","AETERM","True","text","BiomedicalConceptProperty_1","True"
"BiomedicalConceptProperty","AEDECOD","6091d8ea-fa59-4a16-ae7f-5fa45d84086f","AEDECOD","True","text","BiomedicalConceptProperty_2","True"
"BiomedicalConceptProperty","AEPRESP","7b14d21c-c2a8-4003-9d6f-c4798c029ce6","AEPRESP","True","text","BiomedicalConceptProperty_3","True"
"BiomedicalConceptProperty","AELOC","4fe6b486-4e4f-49f4-8de4-f607850faeec","AELOC","True","text","BiomedicalConceptProperty_4","True"
"BiomedicalConceptProperty","AESEV","b33f2f61-acf2-417d-ae01-5360979420d7","AESEV","True","text","BiomedicalConceptProperty_5","True"
"BiomedicalConceptProperty","AESER","2b42941e-8c5c-46cb-8091-8690ceca0185","AESER","True","text","BiomedicalConceptProperty_6","True"
"BiomedicalConceptProperty","AEACN","c1137140-e224-4866-835b-fe264eff1360","AEACN","True","text","BiomedicalConceptProperty_7","True"
"BiomedicalConceptProperty","AEACNOTH","1b1d1966-1d9e-4630-878f-ffba6918f518","AEACNOTH","True","text","BiomedicalConceptProperty_8","True"
"BiomedicalConceptProperty","AEREL","57c92c77-023a-47bf-a99a-695cf481c45b","AEREL","True","text","BiomedicalConceptProperty_9","True"
"BiomedicalConceptProperty","AERELNST","89d8bafa-93db-40c1-a29e-99f576f6350d","AERELNST","True","text","BiomedicalConceptProperty_10","True"
"BiomedicalConceptProperty","AEPATT","10d9b1d2-8c9c-4168-83e3-cb17d17b9ea4","AEPATT","True","text","BiomedicalConceptProperty_11","True"
"BiomedicalConceptProperty","AEOUT","8edc9ce6-dda3-4068-b490-717602825729","AEOUT","True","text","BiomedicalConceptProperty_12","True"
"BiomedicalConceptProperty","AESCAN","8803dbce-addf-4b34-af69-94f896d5d5a4","AESCAN","True","text","BiomedicalConceptProperty_13","True"
"BiomedicalConceptProperty","AESCONG","497e026e-2e4e-4e3d-b49e-82619c36ca87","AESCONG","True","text","BiomedicalConceptProperty_14","True"
"BiomedicalConceptProperty","AESDISAB","fe4d3430-5442-4378-b2f6-a7c02cf55717","AESDISAB","True","text","BiomedicalConceptProperty_15","True"
"BiomedicalConceptProperty","AESDTH","51935e74-9d1f-4890-ba24-f385325cd08e","AESDTH","True","text","BiomedicalConceptProperty_16","True"
"BiomedicalConceptProperty","AESHOSP","a12e518b-4d77-4a0e-8dcf-b5f06f69c430","AESHOSP","True","text","BiomedicalConceptProperty_17","True"
"BiomedicalConceptProperty","AESLIFE","8e42bf01-9f39-48cb-8779-0b9b0531ef61","AESLIFE","True","text","BiomedicalConceptProperty_18","True"
"BiomedicalConceptProperty","AESOD","d2a5c824-15e9-471b-ad40-fab5dc91c040","AESOD","True","text","BiomedicalConceptProperty_19","True"
"BiomedicalConceptProperty","AESMIE","c578d51e-a3af-45f6-8dd5-3d8cb9243426","AESMIE","True","text","BiomedicalConceptProperty_20","True"
"BiomedicalConceptProperty","AECONTRT","61dcb2b9-9db4-4381-87b5-ff2a0e15c32b","AECONTRT","True","text","BiomedicalConceptProperty_21","True"
"BiomedicalConceptProperty","AESTDTC","fe144a96-ee8b-47ee-8a13-0af849f625aa","AESTDTC","True","datetime","BiomedicalConceptProperty_22","True"
"BiomedicalConceptProperty","AEENDTC","b9b8eda4-e6e1-4f2c-a9c5-3b411030dbf1","AEENDTC","True","datetime","BiomedicalConceptProperty_23","True"
"BiomedicalConceptProperty","VSTESTCD","4774a2dd-c18d-45d3-852a-d0e84bfb1fe1","VSTESTCD","True","","BiomedicalConceptProperty_24","True"
"BiomedicalConceptProperty","VSORRES","ea975000-2e12-4c90-9dc1-3383f36d3a17","VSORRES","True","integer","BiomedicalConceptProperty_25","True"
"BiomedicalConceptProperty","VSORRESU","ce6b3c34-7623-4d7d-940f-5c21d7468159","VSORRESU","True","","BiomedicalConceptProperty_26","True"
"BiomedicalConceptProperty","VSPOS","8541e1af-351d-4a3e-a0c9-88e31593a2d7","VSPOS","True","","BiomedicalConceptProperty_27","True"
"BiomedicalConceptProperty","VSLOC","877242fd-3fec-448d-b14d-99871d957368","VSLOC","True","","BiomedicalConceptProperty_28","True"
"BiomedicalConceptProperty","VSLAT","7348ec2d-797c-482e-a4ba-63e219fc0979","VSLAT","True","","BiomedicalConceptProperty_29","True"
"BiomedicalConceptProperty","VSTESTCD","129a42f2-b6ed-4b99-ac2f-62ddb4e92e78","VSTESTCD","True","","BiomedicalConceptProperty_30","True"
"BiomedicalConceptProperty","VSORRES","d2f05e82-24fa-48a8-b7e8-98602eb82e77","VSORRES","True","integer","BiomedicalConceptProperty_31","True"
"BiomedicalConceptProperty","VSORRESU","db72d51e-3e16-4689-a912-71e29843b8dd","VSORRESU","True","","BiomedicalConceptProperty_32","True"
"BiomedicalConceptProperty","VSPOS","2b046bb5-b495-4505-8342-273e6ce53e49","VSPOS","True","","BiomedicalConceptProperty_33","True"
"BiomedicalConceptProperty","VSLOC","85072b09-2501-49d8-ac5d-9e1781e8bb0d","VSLOC","True","","BiomedicalConceptProperty_34","True"
"BiomedicalConceptProperty","VSLAT","27c5d9d0-1322-47fe-96ef-9047c6b73023","VSLAT","True","","BiomedicalConceptProperty_35","True"
"BiomedicalConceptProperty","VSTESTCD","4da2be13-9093-41d9-8b8d-6ff942f9d47f","VSTESTCD","True","","BiomedicalConceptProperty_36","True"
"BiomedicalConceptProperty","VSORRES","d3d2b740-2bc1-41cd-b1e9-5af77e9c6e2c","VSORRES","True","float","BiomedicalConceptProperty_37","True"
"BiomedicalConceptProperty","VSORRESU","cdbcd42c-9191-459f-bc23-ce298c926611","VSORRESU","True","","BiomedicalConceptProperty_38","True"
"BiomedicalConceptProperty","VSLOC","1f728859-bbc5-4c88-b873-53e0e45ce341","VSLOC","True","","BiomedicalConceptProperty_39","True"
"BiomedicalConceptProperty","VSTESTCD","d2243c1a-03f5-493e-88cc-4a1739ded1bc","VSTESTCD","True","","BiomedicalConceptProperty_40","True"
"BiomedicalConceptProperty","VSORRES","870086a9-8dc6-496a-8a20-fe0c2b751eeb","VSORRES","True","float","BiomedicalConceptProperty_41","True"
"BiomedicalConceptProperty","VSORRESU","15261556-0963-4b52-a130-1a154bc6d5ea","VSORRESU","True","","BiomedicalConceptProperty_42","True"
"BiomedicalConceptProperty","VSTESTCD","12865682-5dfb-4df8-97d7-8e0d59d18756","VSTESTCD","True","","BiomedicalConceptProperty_43","True"
"BiomedicalConceptProperty","VSORRES","ad4df264-eb6e-47c4-93e1-cdec023c00dc","VSORRES","True","float","BiomedicalConceptProperty_44","True"
"BiomedicalConceptProperty","VSORRESU","9a417339-ad6d-4486-9417-ff3ab4bd307a","VSORRESU","True","","BiomedicalConceptProperty_45","True"
"BiomedicalConceptProperty","LBTESTCD","eba5da33-574a-4d4e-b9ff-6aa0313c8f11","LBTESTCD","True","","BiomedicalConceptProperty_46","True"
"BiomedicalConceptProperty","LBORRES","d6ba4dd5-3a85-4901-ad0d-335496831ac4","LBORRES","True","float","BiomedicalConceptProperty_47","True"
"BiomedicalConceptProperty","LBORRESU","4c8adcaf-f959-4d67-b11e-89f22a01bd63","LBORRESU","True","","BiomedicalConceptProperty_48","True"
"BiomedicalConceptProperty","LBSPEC","9c054489-1880-4423-90c2-f9294ac98c57","LBSPEC","True","","BiomedicalConceptProperty_49","True"
"BiomedicalConceptProperty","LBFAST","86c18626-ba98-4333-a94a-6e78a8939c69","LBFAST","True","","BiomedicalConceptProperty_50","True"
"BiomedicalConceptProperty","LBTESTCD","b86cd3ce-752b-4308-8697-c81178bf99e7","LBTESTCD","True","","BiomedicalConceptProperty_51","True"
"BiomedicalConceptProperty","LBORRES","ad82c25a-b610-4e89-806b-0b3cdc4536cf","LBORRES","True","text","BiomedicalConceptProperty_52","True"
"BiomedicalConceptProperty","LBSPEC","dc2f31d3-651e-47f6-8238-4a6df6dc6891","LBSPEC","True","","BiomedicalConceptProperty_53","True"
"BiomedicalConceptProperty","LBFAST","a916ef71-3b77-444a-b29d-b8f931384f73","LBFAST","True","","BiomedicalConceptProperty_54","True"
"BiomedicalConceptProperty","LBTESTCD","1f77fa38-165d-4539-8f68-183505dcb4bc","LBTESTCD","True","","BiomedicalConceptProperty_55","True"
"BiomedicalConceptProperty","LBORRES","9ab9b5ef-5dea-42a6-a639-d4ee644bb30b","LBORRES","True","float","BiomedicalConceptProperty_56","True"
"BiomedicalConceptProperty","LBORRESU","209a3dc0-83e7-40a4-9f45-2db13e8e1071","LBORRESU","True","","BiomedicalConceptProperty_57","True"
"BiomedicalConceptProperty","LBSPEC","4ce7596b-68d6-467c-b4a6-110333d16438","LBSPEC","True","","BiomedicalConceptProperty_58","True"
"BiomedicalConceptProperty","LBFAST","5d58646c-af7b-47ec-8820-9be20c3dfdd4","LBFAST","True","","BiomedicalConceptProperty_59","True"
"BiomedicalConceptProperty","LBTESTCD","a1313a0c-145d-4b32-8d2e-d740800dbe91","LBTESTCD","True","","BiomedicalConceptProperty_60","True"
"BiomedicalConceptProperty","LBORRES","609976b9-527f-43f5-8b17-2b8f1bfa418a","LBORRES","True","float","BiomedicalConceptProperty_61","True"
"BiomedicalConceptProperty","LBORRESU","fbd78d08-634d-48d0-8e05-84ae79f9ecfc","LBORRESU","True","","BiomedicalConceptProperty_62","True"
"BiomedicalConceptProperty","LBSPEC","1c2ca898-ac97-4e0f-abb0-06f7ce6cfe1d","LBSPEC","True","","BiomedicalConceptProperty_63","True"
"BiomedicalConceptProperty","LBFAST","6bbc84e8-9b55-433a-bea3-57c856526d86","LBFAST","True","","BiomedicalConceptProperty_64","True"
"BiomedicalConceptProperty","LBTESTCD","fc9d15fa-0b54-47aa-9354-b7fc4af1f266","LBTESTCD","True","","BiomedicalConceptProperty_65","True"
"BiomedicalConceptProperty","LBORRES","e3c63e51-ba97-428d-9d9a-3123607497bb","LBORRES","True","float","BiomedicalConceptProperty_66","True"
"BiomedicalConceptProperty","LBORRESU","514a003e-2fff-4555-8ef7-896fa079bb7c","LBORRESU","True","","BiomedicalConceptProperty_67","True"
"BiomedicalConceptProperty","LBSPEC","6d7b9037-145a-4ee3-bd7f-cd577bff9e7c","LBSPEC","True","","BiomedicalConceptProperty_68","True"
"BiomedicalConceptProperty","LBFAST","f6d6b56a-1989-4927-9be0-a7120285926f","LBFAST","True","","BiomedicalConceptProperty_69","True"
"BiomedicalConceptProperty","LBTESTCD","36a808a9-ba1c-491b-9cbe-45dcbad4861c","LBTESTCD","True","","BiomedicalConceptProperty_70","True"
"BiomedicalConceptProperty","LBORRES","21bf66ef-c6b1-4bce-a64a-f8fa5f38307b","LBORRES","True","float","BiomedicalConceptProperty_71","True"
"BiomedicalConceptProperty","LBORRESU","ab91b58c-1b3f-446f-a9a3-c9507fe503a4","LBORRESU","True","","BiomedicalConceptProperty_72","True"
"BiomedicalConceptProperty","LBSPEC","7f48579f-01c3-4095-bd36-3a8810a19c50","LBSPEC","True","","BiomedicalConceptProperty_73","True"
"BiomedicalConceptProperty","LBFAST","d481aaca-cd1d-4bbd-ba2c-2fdf7bcd4c5e","LBFAST","True","","BiomedicalConceptProperty_74","True"
"BiomedicalConceptProperty","LBTESTCD","bfb9cbbf-9ca3-46d0-a5ea-d7467d1c104c","LBTESTCD","True","","BiomedicalConceptProperty_75","True"
"BiomedicalConceptProperty","LBORRES","2c747fb3-5507-43cc-94a0-4a1874c0c0f5","LBORRES","True","float","BiomedicalConceptProperty_76","True"
"BiomedicalConceptProperty","LBORRESU","1bdac262-48f9-4f38-9976-c06762adfbe5","LBORRESU","True","","BiomedicalConceptProperty_77","True"
"BiomedicalConceptProperty","LBSPEC","764e46a6-f9e7-4d3f-a869-0dbc45ebd48e","LBSPEC","True","","BiomedicalConceptProperty_78","True"
"BiomedicalConceptProperty","LBFAST","8e1d632f-7905-44e6-9bf9-51f647b9f4a8","LBFAST","True","","BiomedicalConceptProperty_79","True"
"BiomedicalConceptProperty","VSTESTCD","eee0cdc6-be4c-4ad0-a78b-8f21bd04377a","VSTESTCD","True","","BiomedicalConceptProperty_80","True"
"BiomedicalConceptProperty","VSORRES","3deba847-1902-482f-8e10-618ff9298b12","VSORRES","True","integer","BiomedicalConceptProperty_81","True"
"BiomedicalConceptProperty","VSORRESU","5fde8edb-c61d-4721-bbbf-6cd2e92fcdd4","VSORRESU","True","","BiomedicalConceptProperty_82","True"
"BiomedicalConceptProperty","VSPOS","ad0a8f87-98f6-4a0a-8fc5-a94c7d4b0ded","VSPOS","True","","BiomedicalConceptProperty_83","True"
"BiomedicalConceptProperty","VSLOC","6b86a917-0ab8-4fd5-aee5-089cb8770292","VSLOC","True","","BiomedicalConceptProperty_84","True"
"BiomedicalConceptProperty","VSLAT","3c7a17a1-ea7e-4e71-82ae-b97f2206bc0d","VSLAT","True","","BiomedicalConceptProperty_85","True"
"BiomedicalConceptProperty","VSTESTCD","350e3b08-c5cb-4269-a296-230d431bf7be","VSTESTCD","True","","BiomedicalConceptProperty_86","True"
"BiomedicalConceptProperty","VSORRES","d44a275f-4c1f-40f1-a787-72b0c2fcf92a","VSORRES","True","integer","BiomedicalConceptProperty_87","True"
"BiomedicalConceptProperty","VSORRESU","bf2fd2ee-aadf-4300-a946-9e4952e1aa24","VSORRESU","True","","BiomedicalConceptProperty_88","True"
"BiomedicalConceptProperty","VSPOS","8d458aaf-e1e8-41a3-81a9-e7eccefed558","VSPOS","True","","BiomedicalConceptProperty_89","True"
"BiomedicalConceptProperty","VSLOC","bebb2478-fc94-4067-8f74-a420f121de4d","VSLOC","True","","BiomedicalConceptProperty_90","True"
"BiomedicalConceptProperty","VSLAT","1ca44230-f699-4666-8177-073acc71e765","VSLAT","True","","BiomedicalConceptProperty_91","True"
"BiomedicalConceptProperty","VSTESTCD","28eacc77-dd51-49af-866d-a0788e86d03c","VSTESTCD","True","","BiomedicalConceptProperty_92","True"
"BiomedicalConceptProperty","VSORRES","9ab3fee3-8c1f-4ace-ba3f-49580c98e0eb","VSORRES","True","integer","BiomedicalConceptProperty_93","True"
"BiomedicalConceptProperty","VSORRESU","2a0ccbc3-4616-4494-a594-324ac48614f0","VSORRESU","True","","BiomedicalConceptProperty_94","True"
"BiomedicalConceptProperty","VSPOS","f6c79251-eb45-4f39-8193-493a240d1329","VSPOS","True","","BiomedicalConceptProperty_95","True"
"BiomedicalConceptProperty","VSLOC","9a50ccb4-3f37-4880-9909-f7299418f93f","VSLOC","True","","BiomedicalConceptProperty_96","True"
"BiomedicalConceptProperty","VSLAT","fd0dde9f-727b-4259-b35a-408084875fb1","VSLAT","True","","BiomedicalConceptProperty_97","True"
"BiomedicalConceptProperty","VSTESTCD","2261a8ab-f977-40c2-8288-ef1a960f4295","VSTESTCD","True","","BiomedicalConceptProperty_98","True"
"BiomedicalConceptProperty","VSORRES","2defb46a-1816-4342-af14-1a27381a0dc0","VSORRES","True","integer","BiomedicalConceptProperty_99","True"
"BiomedicalConceptProperty","VSORRESU","3b67b5be-0428-4df7-bff1-8fa6f1e3c9d6","VSORRESU","True","","BiomedicalConceptProperty_100","True"
"BiomedicalConceptProperty","VSPOS","fa677bf4-c1c5-4364-8438-81e3f3d09a94","VSPOS","True","","BiomedicalConceptProperty_101","True"
"BiomedicalConceptProperty","VSLOC","dcbfd8b1-21f2-424d-b364-20c0e0958680","VSLOC","True","","BiomedicalConceptProperty_102","True"
"BiomedicalConceptProperty","VSLAT","f151b046-136e-4ee0-8456-4fce356a326f","VSLAT","True","","BiomedicalConceptProperty_103","True"
"BiomedicalConceptProperty","VSTESTCD","2a86fb54-a2b8-4f39-b094-7ede9e5a2bd7","VSTESTCD","True","","BiomedicalConceptProperty_104","True"
"BiomedicalConceptProperty","VSORRES","1b48c639-281c-4cca-a74e-a2e300459518","VSORRES","True","integer","BiomedicalConceptProperty_105","True"
"BiomedicalConceptProperty","VSORRESU","3488d500-aa66-472b-a311-6c8b61ede1e6","VSORRESU","True","","BiomedicalConceptProperty_106","True"
"BiomedicalConceptProperty","VSPOS","cb5b4662-4904-4438-807b-7cbc0e9498fd","VSPOS","True","","BiomedicalConceptProperty_107","True"
"BiomedicalConceptProperty","VSLOC","4503073b-3aa2-4a6e-8660-2f7e7bab53b3","VSLOC","True","","BiomedicalConceptProperty_108","True"
"BiomedicalConceptProperty","VSLAT","4223a410-d097-4855-8c3a-072d281da1ae","VSLAT","True","","BiomedicalConceptProperty_109","True"
"BiomedicalConceptProperty","VSTESTCD","329d694c-0985-4f63-9930-f6c49337a039","VSTESTCD","True","","BiomedicalConceptProperty_110","True"
"BiomedicalConceptProperty","VSORRES","3de6fd0b-6f88-4f31-a64b-80a02274a935","VSORRES","True","integer","BiomedicalConceptProperty_111","True"
"BiomedicalConceptProperty","VSORRESU","8e5c745a-b93e-4e13-9ffa-2c2b87b8de51","VSORRESU","True","","BiomedicalConceptProperty_112","True"
"BiomedicalConceptProperty","VSPOS","e42c3289-83f2-42c5-b652-2d375e2bfed5","VSPOS","True","","BiomedicalConceptProperty_113","True"
"BiomedicalConceptProperty","VSLOC","3eb4fd70-be0c-440c-b960-c0c66d5910fc","VSLOC","True","","BiomedicalConceptProperty_114","True"
"BiomedicalConceptProperty","VSLAT","90984fdf-b949-4a15-b6b2-5d299bd23767","VSLAT","True","","BiomedicalConceptProperty_115","True"
