"uuid:ID","id","instanceType"
"e772a3c5-d188-4047-9f1c-2d0ebecb633d","StudyCell_1","StudyCell"
"6403555e-3569-49be-b9e1-30d2dcdd60fe","StudyCell_2","StudyCell"
"d4140f8e-90df-4914-8221-0b68b242b4ad","StudyCell_3","StudyCell"
"bda1ccf4-8186-4091-ad35-e531b5c0e0ef","StudyCell_4","StudyCell"
"8f73afb8-1222-4814-90e7-0e7e9abb01cb","StudyCell_5","StudyCell"
"ceabc01c-fec1-4aa4-9053-0e7dfdaab611","StudyCell_6","StudyCell"
"96f5b814-a8d3-4dae-ab78-87e9f6630227","StudyCell_7","StudyCell"
"f5208981-d448-4401-940c-6c4f97fc243c","StudyCell_8","StudyCell"
"be7aca74-9fd8-49b6-9d8d-01fffdb1d5e8","StudyCell_9","StudyCell"
"9dbb7136-9ace-4344-bb00-074f4a80f2bf","StudyCell_10","StudyCell"
"3f80b58e-a250-4213-974b-841885e00ef2","StudyCell_11","StudyCell"
"a3338771-a739-4c00-80d0-5458673dce87","StudyCell_12","StudyCell"
"8fd989e7-6c97-4cfa-85c2-593461c62060","StudyCell_13","StudyCell"
"f3afb63c-c23c-410a-963a-adecf8ffcd4b","StudyCell_14","StudyCell"
"19f677a7-31b3-4edd-b7b8-9015a6a865c1","StudyCell_15","StudyCell"
