"id","responseCodeEnabled","uuid:ID"
"ResponseCode_1","True","2b158cc2-d0d0-431b-beeb-3bf60b81f65b"
"ResponseCode_2","True","2ddc4f8a-438c-44bb-b8d8-ce2db13fe0b9"
"ResponseCode_3","True","35db9672-736c-448e-b51c-3c1d928c7fd1"
"ResponseCode_4","True","10447021-35e7-4d94-a18a-b2cb577bb396"
"ResponseCode_5","True","38f76798-1397-4a6a-95a8-56a6b4740414"
"ResponseCode_6","True","de538fcc-4ce4-47f3-a564-f2855cbfac55"
"ResponseCode_7","True","8f649e0f-f4bb-4c21-8fca-164297876198"
