"instanceType","id","uuid:ID"
"GeographicScope","GeographicScope_1","3a428dce-5339-4906-a87f-9019b28fe0e0"
"GeographicScope","GeographicScope_2","28e712ee-0632-4cd4-a970-33dec99c6f4f"
