"id","instanceType","uuid:ID"
"StudyCell_1","StudyCell","07b0001d-57f5-4742-afa8-1fce369f83aa"
"StudyCell_2","StudyCell","25d06b2b-82d5-4a45-ac32-209ae6dcb76f"
"StudyCell_3","StudyCell","5e39962c-b853-4bbc-aea4-be709d9e3043"
"StudyCell_4","StudyCell","ad586755-79ef-410f-a99e-c85895747bea"
"StudyCell_5","StudyCell","8939c42a-5f91-4d3b-a563-33cf1fe5742f"
"StudyCell_6","StudyCell","7737230d-5ad5-4fc3-b394-1911785b66fa"
"StudyCell_7","StudyCell","02e084b4-9b72-4b8a-b30e-6f9c5206571d"
"StudyCell_8","StudyCell","88ef226b-cdd4-48e1-85ef-41999db3007b"
"StudyCell_9","StudyCell","0891372c-da08-4761-a641-04c58572bc28"
"StudyCell_10","StudyCell","8ec5428a-0213-4766-9324-a2fef8369fba"
"StudyCell_11","StudyCell","dfbefbb0-9493-43eb-8012-49223931904f"
"StudyCell_12","StudyCell","a0ca2c06-ea03-49d0-ab96-5ebb89160ac1"
"StudyCell_13","StudyCell","fe5068c9-551d-465b-a05b-2b2fa65221b5"
"StudyCell_14","StudyCell","d635ab4c-6d3d-436a-aa37-81e7e3d684b7"
"StudyCell_15","StudyCell","cdc68410-4105-46ce-aa36-1df6ddf503f1"
